@RELATION data

@ATTRIBUTE CountDeclMethodPrivate NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE CountDeclMethodDefault NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE CountDeclClassVariable NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE CountDeclClassMethod NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE CountDeclFunction NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountDeclClass NUMERIC
@ATTRIBUTE CountDeclMethod NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountDeclMethodProtected NUMERIC
@ATTRIBUTE CountDeclInstanceVariable NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE CountDeclMethodPublic NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE CountDeclInstanceMethod NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE PercentLackOfCohesion NUMERIC
@ATTRIBUTE MaxInheritanceTree NUMERIC
@ATTRIBUTE CountClassDerived NUMERIC
@ATTRIBUTE CountClassCoupled NUMERIC
@ATTRIBUTE CountClassBase NUMERIC
@ATTRIBUTE CountInput_Max NUMERIC
@ATTRIBUTE CountInput_Mean NUMERIC
@ATTRIBUTE CountInput_Min NUMERIC
@ATTRIBUTE CountOutput_Max NUMERIC
@ATTRIBUTE CountOutput_Mean NUMERIC
@ATTRIBUTE CountOutput_Min NUMERIC
@ATTRIBUTE CountPath_Max NUMERIC
@ATTRIBUTE CountPath_Mean NUMERIC
@ATTRIBUTE CountPath_Min NUMERIC
@ATTRIBUTE MaxNesting_Max NUMERIC
@ATTRIBUTE MaxNesting_Mean NUMERIC
@ATTRIBUTE MaxNesting_Min NUMERIC
@ATTRIBUTE COMM NUMERIC
@ATTRIBUTE ADEV NUMERIC
@ATTRIBUTE DDEV NUMERIC
@ATTRIBUTE Added_lines NUMERIC
@ATTRIBUTE Del_lines NUMERIC
@ATTRIBUTE OWN_LINE NUMERIC
@ATTRIBUTE OWN_COMMIT NUMERIC
@ATTRIBUTE MINOR_COMMIT NUMERIC
@ATTRIBUTE MINOR_LINE NUMERIC
@ATTRIBUTE MAJOR_COMMIT NUMERIC
@ATTRIBUTE MAJOR_LINE NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
0,5,158,2,1,1,0,9,1,8,0,3,1,8,64,1,8,9,34,0,0,2,7,12,9,8,31,64,10,1,30,41,2,31,0,8,1,0,5,0,5,1,4,1.625,0,4,1.625,1,2,1.125,1,1,0.3,0,0,0,0,0,0,0.905063,0,0,2,0,1,FALSE,1e+09,1,0
0,6,175,3,0,1,0,16,2,9,0,2,2,10,65,1,10,15,30,1,0,3,9,24,15,10,24,80,21,0.81,31,45,3,29,0,10,2,0,4,1,10,1,5,2.5,0,7,2.8,1,3,1.5,1,2,0.75,0,0,0,0,0,0,0.868571,0,0,2,0,2,FALSE,1e+09,1,0
0,7,897,6,1,1,2,105,2,13,0,4,2,53,337,1,53,91,125,3,2,8,49,185,91,55,94,433,147,0.78,128,241,6,151,0,53,2,81,3,0,17,1,11,2.13207,0,9,2.92453,1,18,2.01887,1,2,0.527273,0,0,0,0,0,0,0.993311,0,0,1,0,1,TRUE,1e+09,1,3
0,5,264,2,0,1,1,30,1,6,0,1,1,22,71,1,22,30,52,1,1,2,21,46,30,22,47,142,35,0.5,52,82,2,51,0,22,1,63,2,0,11,2,5,1.54546,0,4,1.72727,1,2,1.36364,1,1,0.416667,0,0,0,0,0,0,0.977273,0,0,1,0,1,FALSE,1e+09,1,0
0,6,752,4,0,1,2,81,1,11,0,4,1,49,280,1,49,72,105,3,2,5,46,146,72,51,82,355,117,0.79,117,199,4,127,0,49,2,75,3,0,15,1,8,1.91837,0,7,2.57143,1,6,1.53061,1,2,0.411765,0,0,0,0,0,0,0.992021,0,0,1,0,1,FALSE,1e+09,1,0
5,9,1049,26,9,1,8,126,2,14,10,4,2,57,346,1,57,114,143,6,3,27,37,276,117,73,117,583,218,0.59,131,335,23,221,0,47,2,92,2,0,24,2,18,3.47368,0,20,3.31579,1,385,8.4386,1,4,0.610169,0,0,0,0,0,0,0.92183,0,0,2,0,3,FALSE,1e+09,1,0
6,13,1316,30,8,2,15,186,3,19,7,5,3,56,344,1,56,156,197,2,4,33,40,484,172,91,166,833,353,0.41,159,519,22,375,1,49,3,93,2,0,28,2,23,4.66071,0,14,4.625,1,404,10.1786,1,4,1,0,0,0,0,0,0,0.685932,0,0,2,0,4,TRUE,1e+09,1,3
0,6,744,4,0,1,2,80,1,11,0,4,1,49,275,1,49,71,103,3,2,5,46,139,71,51,80,349,112,0.79,120,192,4,123,0,49,2,75,3,0,15,1,8,1.89796,0,7,2.55102,1,6,1.46939,1,2,0.352941,0,0,0,0,0,0,0.991935,0,0,1,0,1,FALSE,1e+09,1,0
0,7,205,6,1,1,0,15,2,13,0,5,2,9,81,1,9,15,41,0,0,6,8,24,15,9,36,88,19,0.92,37,55,6,39,0,9,2,0,4,1,8,1,7,2.55556,0,8,2.33333,1,6,1.66667,1,4,1.18182,0,0,0,0,0,0,0.926829,0,0,1,0,2,FALSE,1e+09,1,0
0,6,214,3,0,1,0,16,1,10,0,4,1,12,87,1,12,16,35,2,0,3,10,26,16,12,30,90,21,0.97,39,51,3,34,0,12,1,0,3,3,8,1,43,5.5,0,5,2.08333,1,3,1.33333,1,2,0.571429,0,1,1,1,6,0,0.803738,1,0,4,1,1,FALSE,1e+09,1,0
2,16,804,12,0,1,0,45,3,45,0,25,3,14,440,3,14,41,82,3,7,15,9,139,41,17,76,276,97,1.59,90,173,12,132,3,14,3,68,1,0,10,2,14,4,1,18,5,0,120,11.0714,1,3,1,0,0,0,0,0,0,0.850746,0,0,2,0,4,FALSE,1e+09,1,0
0,1,89,1,5,1,0,5,1,10,0,9,1,5,65,1,5,5,10,0,1,1,0,1,5,5,10,11,0,5.91,13,10,1,9,0,5,1,100,0,2,0,0,4,2.2,1,1,1,1,1,1,1,0,0,0,1,1,1,89,0,1,1,0,1,1,0,FALSE,1e+09,1,0
0,1,246,1,0,1,8,13,1,10,0,9,1,13,171,1,13,13,45,0,0,1,13,8,13,13,27,47,0,3.64,28,27,1,26,0,13,1,100,6,1,6,1,6,1.23077,0,1,0.846154,0,1,1,1,0,0,0,4,4,2,58,9,0.52439,0.75,0,5,2,2,TRUE,1e+09,1,3
3,14,1607,24,1,2,119,217,4,23,6,6,2,53,460,1,53,117,242,0,21,24,49,651,206,113,217,957,382,0.48,197,599,24,482,1,47,4,97,1,0,36,1,84,13.6415,0,24,2.71698,1,24,3.62264,1,2,0.472727,0,0,0,0,0,0,0.931549,0,0,1,0,6,FALSE,1e+09,1,0
0,1,34,1,0,1,0,1,1,6,0,5,1,1,20,1,1,1,4,0,0,1,1,0,1,1,4,6,0,3.33,8,4,1,3,0,1,1,0,5,1,1,1,4,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.823529,0,0,2,0,0,FALSE,1e+09,1,0
0,7,600,8,1,2,1,87,2,11,0,3,2,39,202,1,39,83,82,1,1,9,37,120,83,73,68,308,114,0.66,94,182,8,99,0,39,2,62,2,1,21,2,19,2.30769,0,12,3,1,10,2.20513,1,2,0.878049,0,0,0,0,0,0,0.99,0,0,1,0,1,FALSE,1e+09,1,0
0,1,56,1,0,1,1,1,1,1,0,0,1,1,36,1,1,1,8,0,0,1,1,1,1,1,5,10,0,3.6,10,5,1,4,0,1,1,100,0,3,1,0,6,6,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.892857,0,0,2,0,0,FALSE,1e+09,1,0
0,17,285,7,7,2,0,23,3,29,0,9,3,7,111,1,7,20,37,0,5,7,0,71,20,12,30,137,39,0.81,40,69,7,48,3,7,3,65,1,0,12,1,14,8.71429,5,13,5.42857,1,11,4,1,2,1.11111,0,0,0,0,0,0,0.894737,0,0,2,0,1,FALSE,1e+09,1,0
1,11,1020,11,0,2,11,89,3,26,1,13,3,31,509,1,31,85,97,1,4,11,29,212,88,48,79,391,161,1.3,120,240,8,160,1,30,3,92,2,0,26,3,11,3.3871,0,18,4.25807,1,41,4.41936,1,3,1.0303,0,0,0,0,0,0,0.458824,0,0,3,0,5,FALSE,1e+09,1,0
0,1,132,1,0,1,0,8,1,11,0,10,1,8,98,1,8,8,16,0,0,1,8,0,8,8,11,18,0,5.44,16,11,1,10,0,8,1,0,5,1,4,1,3,1.25,1,1,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0.583333,0,0,2,0,2,FALSE,1e+09,1,0
1,5,175,4,0,1,0,20,1,7,1,1,1,15,53,1,15,20,27,0,3,4,14,38,20,18,29,87,36,0.61,35,65,4,44,0,14,1,37,1,0,0,1,13,5,2,5,2.06667,1,4,1.33333,1,4,0.666667,0,0,0,0,0,0,0.965714,0,0,1,0,1,FALSE,1e+09,1,0
2,25,186,10,0,2,12,16,5,47,3,13,5,3,60,1,3,15,28,0,0,11,1,69,15,5,29,92,40,0.65,34,69,10,53,8,0,5,66,1,0,0,1,19,7.66667,2,3,2.33333,2,160,55,2,3,2.2,1,0,0,0,0,0,0.967742,0,0,1,0,1,FALSE,1e+09,1,0
0,5,82,5,0,1,0,9,2,7,0,0,2,5,24,1,5,9,14,0,2,5,5,15,9,5,16,36,12,0.67,22,28,5,20,1,5,2,9,2,0,0,1,4,3,2,7,3.2,2,9,2.6,1,2,0.857143,0,0,0,0,0,0,0.926829,0,0,2,0,0,FALSE,1e+09,1,0
9,14,782,9,0,2,2,118,4,24,28,8,4,28,284,1,28,103,108,0,0,13,19,245,103,61,101,413,201,0.69,88,302,9,200,1,0,4,100,1,0,7,1,13,4.78571,1,11,5.03571,2,48,5.85714,1,4,1.93333,0,1,1,1,45,0,0.806905,1,0,2,1,3,FALSE,1e+09,1,0
1,7,259,4,0,1,0,33,2,10,0,2,2,19,83,1,19,32,26,0,2,5,18,49,32,26,30,142,47,0.58,34,77,4,44,0,19,2,31,1,0,2,1,34,10.7895,1,4,2.10526,1,6,1.78947,1,3,0.857143,0,0,0,0,0,0,0.976834,0,0,1,0,1,FALSE,1e+09,1,0
0,1,36,1,0,1,0,1,1,5,0,4,1,1,24,1,1,1,3,0,0,1,1,0,1,1,3,4,0,6,8,3,1,2,0,1,1,0,0,2,0,0,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.833333,0,0,2,0,0,FALSE,1e+09,1,0
0,1,34,1,0,1,0,1,1,4,0,3,1,1,22,1,1,1,3,0,0,1,1,0,1,1,3,4,0,5.5,8,3,1,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.823529,0,0,2,0,0,FALSE,1e+09,1,0
0,18,206,11,0,1,0,19,4,41,4,18,4,4,94,1,4,17,22,0,0,12,4,47,17,4,25,81,38,1.16,31,63,11,49,4,0,5,0,1,1,0,1,8,5.25,3,10,6,2,144,37.5,1,3,1.83333,0,0,0,0,0,0,0.961165,0,0,1,0,1,FALSE,1e+09,1,0
1,7,128,6,0,2,9,20,2,8,6,0,2,7,24,1,7,13,35,0,0,7,6,50,16,12,18,83,19,0.29,23,37,3,24,0,1,3,85,1,0,0,1,37,8.85714,0,1,1,1,6,2.14286,1,2,1,0,0,0,0,0,0,0.898438,0,0,2,0,1,FALSE,1e+09,1,0
0,11,519,7,1,1,1,54,3,24,18,10,3,18,217,1,18,48,65,0,0,9,17,132,48,26,71,222,106,0.98,81,177,7,129,2,0,3,88,1,0,0,1,19,6.38889,2,7,3.5,2,19,3.38889,1,3,1.4,0,1,1,1,2,1,0.620424,1,0,5,1,2,FALSE,1e+09,1,0
2,11,209,11,3,2,0,23,3,21,3,9,3,7,103,2,7,20,28,0,2,13,2,55,20,14,24,95,35,1.08,16,59,11,37,0,4,3,33,1,0,2,1,14,5.28571,0,4,2.42857,1,29,5.57143,1,4,1.5,0,0,0,0,0,0,0.971292,0,0,1,0,1,FALSE,1e+09,1,0
1,8,849,8,0,1,0,93,2,12,1,2,2,48,203,1,48,90,190,11,16,9,36,230,90,48,161,493,156,0.41,156,317,8,226,1,47,2,92,1,2,43,6,14,3.14583,0,27,3.5,0,40,2.97917,1,3,0.803922,0,0,0,0,0,0,0.862191,0,0,2,0,5,FALSE,1e+09,1,0
0,5,76,4,1,1,0,9,2,6,0,0,2,5,20,1,5,9,17,0,1,4,4,15,9,7,17,38,15,0.53,18,32,4,22,0,5,2,0,2,0,8,2,4,2.4,1,6,2.6,1,4,1.8,1,1,0.571429,0,0,0,0,0,0,0.921053,0,0,2,0,0,FALSE,1e+09,1,0
4,10,426,4,0,1,0,41,2,18,0,6,2,16,179,2,16,38,65,0,8,5,12,102,38,18,50,196,72,0.91,53,122,4,82,1,16,3,72,2,0,15,2,6,3.1875,0,10,3.75,1,5,2.4375,1,3,1.36842,0,1,1,1,17,0,1,1,0,1,1,0,TRUE,1e+09,1,3
0,4,62,2,1,1,0,6,2,4,0,0,2,4,17,1,4,6,16,0,2,2,3,10,6,4,16,31,10,0.55,14,26,2,19,0,4,2,37,3,0,8,1,5,2,1,4,3,1,2,1.5,1,1,0.666667,0,0,0,0,0,0,0.83871,0,0,3,0,0,FALSE,1e+09,1,0
1,5,290,4,6,1,1,34,2,11,0,5,2,20,138,1,20,30,41,0,7,5,13,49,30,25,38,119,42,1.16,36,80,4,53,0,20,2,90,1,4,3,2,10,2,0,9,2.6,0,4,1.5,1,3,0.434783,0,0,0,0,0,0,0.927586,0,0,1,0,4,FALSE,1e+09,1,0
1,7,147,5,4,1,0,15,2,12,0,4,2,8,54,1,8,15,20,0,1,5,3,33,15,11,20,71,28,0.76,24,48,5,32,0,8,2,37,2,0,1,1,4,2.625,0,8,3.875,2,12,2.875,1,2,0.8,0,0,0,0,0,0,0.959184,0,0,1,0,1,FALSE,1e+09,1,0
0,6,94,2,4,1,0,8,2,12,0,6,2,4,44,1,4,7,14,0,0,3,0,11,7,4,14,37,11,1.19,15,25,2,17,0,4,2,0,2,0,2,1,3,2,1,4,3,2,2,1.75,1,1,0.833333,0,0,0,0,0,0,0.93617,0,0,2,0,0,FALSE,1e+09,1,0
0,7,276,6,4,1,0,27,2,15,1,8,2,14,139,1,14,25,36,0,0,7,10,44,25,19,37,115,36,1.21,27,73,6,47,0,13,2,0,2,1,4,2,7,1.85714,0,8,2.85714,1,7,2,1,3,0.875,0,0,0,0,0,0,0.938406,0,0,1,0,4,FALSE,1e+09,1,0
0,13,252,7,3,1,0,22,3,24,0,10,3,8,101,1,8,20,28,0,4,7,5,56,20,8,28,126,48,0.8,28,76,7,55,1,8,3,65,3,0,4,1,8,3.5,1,14,4.5,1,11,3.5,1,3,1.3,0,0,0,0,0,0,0.944444,0,0,1,0,5,FALSE,1e+09,1,0
0,4,74,1,1,1,0,2,1,15,0,11,1,2,42,1,2,2,11,0,0,1,1,2,2,2,11,19,2,2.21,13,13,1,10,0,2,1,0,2,1,0,2,4,2,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.918919,0,0,2,0,0,FALSE,1e+09,1,0
0,9,83,3,1,1,0,4,2,20,0,12,2,2,46,1,2,4,10,0,0,3,1,8,4,2,10,27,6,1.7,11,16,3,12,0,2,2,0,3,0,0,1,3,3,3,4,3,2,3,2,1,1,0.75,0,0,0,0,0,0,0.927711,0,0,2,0,0,FALSE,1e+09,1,0
0,6,208,6,4,1,0,18,2,13,0,7,2,11,101,1,11,17,30,0,0,7,7,30,17,11,29,87,26,1.16,21,55,6,37,0,11,2,0,2,1,2,2,4,1.63636,0,8,2.27273,1,6,1.54546,1,3,0.769231,0,0,0,0,0,0,0.913462,0,0,1,0,4,FALSE,1e+09,1,0
0,4,106,2,3,1,1,6,1,12,0,7,1,5,58,1,5,6,11,0,0,2,2,8,6,5,11,30,7,1.93,18,18,2,11,0,5,1,19,3,0,4,1,4,2.2,0,3,1.6,1,2,1.2,1,1,0.428571,0,0,0,0,0,0,0.849057,0,0,3,0,2,FALSE,1e+09,1,0
0,5,430,3,5,1,0,44,1,11,0,5,1,31,201,1,31,42,53,0,3,4,26,75,42,33,53,188,65,1.07,44,118,3,79,0,31,1,76,1,3,4,2,9,1.67742,0,9,2.29032,0,3,1.32258,1,2,0.424242,0,0,0,0,0,0,0.986047,0,0,1,0,1,FALSE,1e+09,1,0
2,5,156,3,4,1,0,14,1,8,0,3,1,11,58,1,11,14,30,0,1,3,5,25,14,11,30,76,21,0.76,25,51,3,36,0,11,1,27,2,0,1,1,6,2.90909,0,4,2.63636,1,4,1.36364,1,1,0.307692,0,0,0,0,0,0,0.961538,0,0,1,0,1,FALSE,1e+09,1,0
1,11,138,7,4,1,0,19,3,15,0,5,3,6,50,1,6,17,18,0,1,7,1,41,17,6,18,75,34,0.67,16,52,7,34,0,6,3,66,2,0,2,1,3,2,1,12,4.16667,2,19,4.83333,1,2,1.375,0,0,0,0,0,0,0.956522,0,0,1,0,1,FALSE,1e+09,1,0
1,6,113,3,4,1,0,10,1,8,0,2,1,7,38,1,7,10,20,0,1,3,2,20,10,9,20,58,18,0.66,19,38,3,27,0,7,1,28,2,0,1,1,4,2.85714,0,3,2.71429,2,3,1.42857,1,2,0.777778,0,0,0,0,0,0,0.946903,0,0,2,0,0,FALSE,1e+09,1,0
0,7,99,3,4,1,0,9,2,13,0,6,2,4,44,1,4,8,13,0,0,3,0,15,8,4,13,42,14,1.05,15,27,3,18,0,4,2,0,2,0,2,1,3,2,1,7,4,2,3,2,1,2,1.33333,0,0,0,0,0,0,0.939394,0,0,2,0,0,FALSE,1e+09,1,0
2,11,330,6,3,1,7,37,3,21,0,9,3,12,151,1,12,34,45,0,4,6,7,100,34,12,45,154,72,0.98,26,117,6,82,0,12,3,73,1,0,3,1,13,6.91667,1,7,3.33333,1,24,5.33333,1,3,1.33333,0,2,2,1,347,17,1,1,0,1,1,0,FALSE,1e+09,1,0
0,5,105,2,2,1,0,9,2,10,0,5,2,6,52,1,6,9,14,0,2,2,4,16,9,6,13,38,13,1.37,15,26,2,16,0,6,2,25,2,0,1,1,14,4.66667,0,3,2,1,2,1.5,1,1,0.625,0,1,1,1,105,0,1,1,0,1,1,0,FALSE,1e+09,1,0
0,3,96,2,2,1,0,7,1,9,0,5,1,6,51,1,6,7,12,0,2,2,4,10,7,6,11,30,9,1.7,15,20,2,12,0,6,1,25,2,0,1,1,14,4.66667,0,3,1.66667,1,2,1.16667,1,1,0.375,0,1,1,1,96,0,1,1,0,1,1,0,FALSE,1e+09,1,0
2,12,345,5,0,2,2,37,3,20,0,8,3,13,143,1,13,37,58,0,5,5,11,107,37,27,58,175,73,0.82,27,131,5,84,0,13,3,73,1,0,3,1,13,4.84615,2,13,5.84615,1,12,3.92308,1,3,1.4,0,2,2,1,388,43,1,1,0,1,1,0,FALSE,1e+09,1,0
1,6,175,4,3,1,0,17,2,12,0,5,2,10,81,1,10,17,21,0,5,4,6,38,17,10,19,75,34,1.08,19,53,4,35,0,10,2,64,1,0,3,1,9,4.7,1,5,2.6,0,8,2.1,1,1,0.583333,0,2,2,1,176,1,1,1,0,1,1,0,FALSE,1e+09,1,0
2,8,110,5,0,2,2,15,3,13,4,5,3,5,49,1,5,13,12,0,0,6,3,27,13,8,12,47,21,1.04,14,33,5,19,0,1,3,60,1,0,0,1,5,3,0,7,3.6,1,7,3.2,1,1,0.857143,0,1,1,1,110,0,1,1,0,1,1,0,FALSE,1e+09,1,0
1,5,389,5,0,1,0,50,2,11,0,6,2,26,187,1,26,42,52,0,2,8,25,83,42,28,46,166,59,1.13,36,105,5,62,0,26,2,46,1,0,5,2,23,4.69231,0,6,2.76923,0,10,1.80769,1,2,0.607143,0,1,1,1,389,0,1,1,0,1,1,0,FALSE,1e+09,1,0
0,4,294,3,0,1,0,44,1,5,0,0,1,37,48,1,37,44,65,0,6,3,37,102,44,37,63,199,88,0.24,47,151,3,106,0,37,1,57,1,0,3,2,6,2.62162,0,10,3.21622,0,4,1.24324,1,1,0.179487,0,1,1,1,294,0,1,1,0,1,1,0,FALSE,1e+09,1,0
2,6,330,7,0,1,1,39,2,13,1,6,2,19,155,1,19,34,44,0,4,10,17,67,34,21,40,142,55,1.09,33,95,7,58,0,18,2,84,1,0,4,3,7,1.84211,0,15,2.57895,0,14,2.15789,1,2,0.52381,0,4,4,1,347,17,1,1,0,1,1,0,FALSE,1e+09,1,0
0,14,542,5,0,1,4,40,2,27,0,9,2,15,204,1,15,37,96,4,2,6,11,143,37,19,77,248,74,0.82,90,151,5,113,3,15,3,91,1,4,17,5,9,4.13333,0,11,4.33333,0,8,2.86667,1,3,1.11111,0,0,0,0,0,0,0.725092,0,0,2,0,2,FALSE,1e+09,1,0
0,25,249,8,0,3,0,16,4,58,0,26,4,3,117,1,3,13,37,0,0,9,3,51,13,8,29,99,29,1.18,34,58,8,44,6,3,5,0,2,0,6,2,6,4,3,9,6.33333,5,25,10,2,2,1.6,1,0,0,0,0,0,0.714859,0,0,2,0,2,FALSE,1e+09,1,0
1,5,128,4,0,1,0,7,2,13,1,5,2,4,53,1,4,7,28,2,4,4,1,13,7,4,28,45,9,1.18,30,37,4,31,2,3,2,87,1,1,8,2,4,2.75,1,7,3.5,0,4,1.75,1,3,1.5,0,0,0,0,0,0,0.882813,0,0,2,0,1,FALSE,1e+09,1,0
0,7,117,3,0,2,0,6,2,18,0,8,2,3,56,1,3,5,15,0,1,4,3,14,5,5,13,33,10,1.7,28,23,3,17,3,3,2,66,2,0,6,1,4,2,0,5,3.33333,2,3,1.66667,1,1,0.6,0,0,0,0,0,0,0.940171,0,0,2,0,1,FALSE,1e+09,1,0
2,31,505,18,0,2,8,45,6,55,0,16,6,7,167,3,7,40,77,1,6,19,4,165,40,11,59,257,83,0.65,86,142,18,105,8,7,6,71,2,0,10,2,18,6.71429,0,20,7.71429,1,2880,419.143,1,3,1.36364,0,0,0,0,0,0,0.851485,0,0,2,0,3,FALSE,1e+09,1,0
0,5,102,1,0,1,0,3,1,14,0,8,1,3,54,1,3,3,18,0,0,1,3,4,3,3,12,27,4,2,21,16,1,12,1,3,1,0,2,0,1,2,2,1,0,2,1.66667,1,1,1,1,0,0,0,0,0,0,0,0,0.941176,0,0,2,0,0,FALSE,1e+09,1,0
0,20,138,5,0,4,0,11,4,42,0,16,4,2,58,1,2,8,18,0,1,6,2,32,8,7,16,53,16,1.09,27,32,5,25,6,2,6,0,2,0,7,1,8,6.5,5,7,7,7,5,4,3,2,1.75,1,0,0,0,0,0,0.956522,0,0,1,0,1,FALSE,1e+09,1,0
1,10,162,3,1,1,0,13,2,17,0,7,2,6,75,1,6,13,20,0,3,3,4,36,13,6,19,71,29,1.06,16,48,3,31,0,6,2,22,3,0,6,1,6,4.16667,2,7,4.5,2,3,2.16667,1,7,1.77778,0,0,0,0,0,0,0.993827,0,0,1,0,1,TRUE,1e+09,1,3
0,27,119,10,2,1,0,17,6,35,0,3,6,2,33,1,2,11,23,0,2,16,0,38,11,2,21,66,22,0.5,20,43,10,31,4,2,9,25,2,1,0,1,8,5.5,3,4,2.5,1,26,13.5,1,3,2.25,0,0,0,0,0,0,0.932773,0,0,2,0,2,FALSE,1e+09,1,0
0,6,104,3,1,1,0,5,2,20,0,14,2,3,66,1,3,5,11,0,2,3,2,10,5,3,12,26,9,2.54,12,21,3,15,0,3,2,33,2,0,0,1,6,3.33333,2,3,2,1,3,1.66667,1,2,1.2,0,0,0,0,0,0,0.817308,0,0,2,0,0,FALSE,1e+09,1,0
1,12,216,5,0,1,0,25,3,19,0,7,3,7,99,1,7,24,28,0,7,5,6,58,24,9,26,103,49,0.96,15,75,5,50,0,7,4,53,2,0,5,1,8,5,2,9,4.85714,2,7,4.71429,1,2,1.33333,0,1,1,1,141,156,0.953704,1,0,1,1,2,TRUE,1e+09,1,3
0,7,110,4,1,1,0,8,2,16,0,9,2,4,58,1,4,8,19,0,3,4,3,18,8,4,18,42,12,1.38,11,30,4,21,0,4,2,33,2,0,6,1,8,3.25,0,5,2.75,1,6,2.5,1,2,1.16667,0,0,0,0,0,0,0.981818,0,0,1,0,1,TRUE,1e+09,1,3
0,3,158,2,13,1,0,14,1,7,0,3,1,13,78,1,13,14,21,0,3,2,0,17,14,13,20,53,17,1.47,27,37,2,22,0,13,1,64,1,6,3,1,43,19.3846,2,4,1.69231,1,2,1.07692,1,1,0.2,0,0,0,0,0,0,0.962025,0,0,1,0,1,TRUE,1e+09,1,3
6,25,1049,13,2,3,0,121,5,39,0,13,5,22,405,1,22,118,91,2,7,14,12,357,118,62,72,579,264,0.7,78,336,13,220,1,22,6,68,2,0,17,3,12,7.09091,2,25,8.77273,1,148,17.5909,1,4,2.125,0,4,4,2,14,33,0.482364,0.75,0,3,2,6,TRUE,1e+09,1,3
0,10,611,6,0,1,0,63,2,17,0,6,2,29,202,1,29,52,96,2,2,7,27,168,55,29,78,339,113,0.6,70,191,6,137,0,29,2,70,4,2,20,2,8,2.17241,0,14,5.27586,0,18,2.27586,1,2,0.741935,0,0,0,0,0,0,0.96072,0,0,1,0,3,FALSE,1e+09,1,0
0,6,47,1,0,1,0,1,1,6,0,0,1,1,28,1,1,1,6,0,0,1,1,2,1,1,4,9,1,3.11,10,5,1,3,0,1,1,0,5,0,2,1,6,6,6,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.875,0,0,2,0,0,FALSE,1e+09,1,0
1,6,1231,17,1,1,0,94,2,17,0,10,1,61,682,1,61,83,168,0,0,17,59,169,94,70,106,458,124,1.49,93,230,9,144,0,61,2,0,5,1,26,1,15,0.803279,0,22,2.36066,1,28,1.77049,1,3,0.285714,0,1,1,1,7,7,0.8684,1,0,2,1,2,FALSE,1e+09,1,0
0,8,104,2,0,1,0,3,2,14,0,5,2,2,48,1,2,3,14,0,0,2,2,6,3,2,9,26,5,1.85,30,14,2,10,0,2,2,0,6,1,4,1,7,4,1,5,3.5,2,2,1.5,1,1,0.75,0,0,0,0,0,0,0.942308,0,0,2,0,0,FALSE,1e+09,1,0
0,3,326,2,0,1,0,44,1,5,0,1,1,43,79,1,43,44,85,0,0,2,43,50,44,43,55,181,48,0.44,66,103,2,58,0,43,1,0,7,0,12,1,6,0.232558,0,5,1.48837,1,2,1.02326,1,1,0.065217,0,0,0,0,0,0,0.380368,0,0,3,0,1,FALSE,1e+09,1,0
3,19,798,19,2,2,0,88,4,33,0,14,4,20,349,1,20,86,72,1,3,21,14,266,86,44,63,400,182,0.87,53,245,19,166,0,20,4,71,2,0,19,3,13,4.9,0,17,6.25,1,380,32,1,7,2.09091,0,7,7,2,49,27,0.689223,0.857143,0,2,2,7,TRUE,1e+09,1,3
