@RELATION EQ

@ATTRIBUTE CountDeclMethodPrivate NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE CountDeclMethodDefault NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE CountDeclClassVariable NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE CountDeclClassMethod NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE CountDeclFunction NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountDeclClass NUMERIC
@ATTRIBUTE CountDeclMethod NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountDeclMethodProtected NUMERIC
@ATTRIBUTE CountDeclInstanceVariable NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE CountDeclMethodPublic NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE CountDeclInstanceMethod NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE PercentLackOfCohesion NUMERIC
@ATTRIBUTE MaxInheritanceTree NUMERIC
@ATTRIBUTE CountClassDerived NUMERIC
@ATTRIBUTE CountClassCoupled NUMERIC
@ATTRIBUTE CountClassBase NUMERIC
@ATTRIBUTE CountInput_Max NUMERIC
@ATTRIBUTE CountInput_Mean NUMERIC
@ATTRIBUTE CountInput_Min NUMERIC
@ATTRIBUTE CountOutput_Max NUMERIC
@ATTRIBUTE CountOutput_Mean NUMERIC
@ATTRIBUTE CountOutput_Min NUMERIC
@ATTRIBUTE CountPath_Max NUMERIC
@ATTRIBUTE CountPath_Mean NUMERIC
@ATTRIBUTE CountPath_Min NUMERIC
@ATTRIBUTE MaxNesting_Max NUMERIC
@ATTRIBUTE MaxNesting_Mean NUMERIC
@ATTRIBUTE MaxNesting_Min NUMERIC
@ATTRIBUTE COMM NUMERIC
@ATTRIBUTE ADEV NUMERIC
@ATTRIBUTE DDEV NUMERIC
@ATTRIBUTE Added_lines NUMERIC
@ATTRIBUTE Del_lines NUMERIC
@ATTRIBUTE OWN_LINE NUMERIC
@ATTRIBUTE OWN_COMMIT NUMERIC
@ATTRIBUTE MINOR_COMMIT NUMERIC
@ATTRIBUTE MINOR_LINE NUMERIC
@ATTRIBUTE MAJOR_COMMIT NUMERIC
@ATTRIBUTE MAJOR_LINE NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
0.0,17.0,488.0,14.0,0.0,2.0,0.0,43.0,4.0,34.0,0.0,16.0,4.0,10.0,258.0,2.0,10.0,43.0,49.0,3.0,8.0,14.0,7.0,119.0,43.0,18.0,49.0,197.0,96.0,1.31,38.0,145.0,14.0,102.0,1.0,10.0,4.0,55.0,3.0,0.0,6.0,1.0,10.0,3.9,0.0,21.0,6.7,0.0,600.0,66.4,1.0,3.0,1.230769,0.0,4.0,4.0,1.0,12.0,12.0,0.877049,1.0,0.0,2.0,1.0,5.0,FALSE,1198261340.0,2.0,0.0
0.0,5.0,53.0,2.0,1.0,1.0,0.0,4.0,1.0,5.0,1.0,0.0,1.0,3.0,20.0,1.0,3.0,4.0,13.0,2.0,4.0,2.0,0.0,10.0,4.0,3.0,13.0,26.0,8.0,0.77,7.0,21.0,2.0,16.0,0.0,2.0,1.0,50.0,3.0,0.0,2.0,1.0,4.0,3.333333,3.0,4.0,4.0,4.0,2.0,1.333333,1.0,7.0,1.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.867925,0.0,0.0,2.0,0.0,0.0,FALSE,1198265221.0,2.0,0.0
6.0,9.0,277.0,7.0,0.0,1.0,0.0,50.0,3.0,10.0,0.0,0.0,3.0,20.0,39.0,1.0,20.0,50.0,68.0,2.0,9.0,7.0,12.0,122.0,50.0,24.0,70.0,213.0,100.0,0.18,25.0,170.0,7.0,121.0,0.0,20.0,3.0,85.0,2.0,0.0,11.0,1.0,5.0,2.8,0.0,14.0,4.6,2.0,36.0,4.95,1.0,4.0,1.181818,0.0,2.0,2.0,1.0,232.0,90.0,0.465704,1.0,0.0,2.0,1.0,3.0,FALSE,1198340814.0,2.0,0.0
0.0,1.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,5.25,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.0,0.0,2.0,0.0,0.0,FALSE,1198340853.0,2.0,0.0
0.0,1.0,90.0,1.0,4.0,1.0,0.0,6.0,1.0,8.0,0.0,7.0,1.0,6.0,66.0,1.0,6.0,6.0,14.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,14.0,15.0,0.0,4.4,9.0,14.0,1.0,13.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,4.0,0.444444,1.0,0.0,3.0,1.0,1.0,FALSE,1198503054.0,2.0,0.0
0.0,7.0,263.0,5.0,0.0,1.0,0.0,26.0,2.0,15.0,0.0,7.0,2.0,13.0,129.0,1.0,13.0,26.0,33.0,2.0,2.0,5.0,11.0,59.0,26.0,13.0,35.0,115.0,48.0,1.12,19.0,83.0,5.0,58.0,0.0,13.0,2.0,73.0,2.0,1.0,5.0,1.0,10.0,2.769231,1.0,11.0,4.153846,1.0,6.0,2.0,1.0,3.0,1.2,0.0,2.0,2.0,2.0,40.0,32.0,0.726236,0.5,0.0,2.0,2.0,1.0,FALSE,1198624967.0,2.0,0.0
2.0,5.0,119.0,4.0,0.0,2.0,0.0,10.0,2.0,11.0,0.0,5.0,2.0,6.0,59.0,1.0,6.0,10.0,19.0,0.0,2.0,4.0,4.0,20.0,10.0,9.0,19.0,47.0,14.0,1.26,13.0,33.0,4.0,22.0,0.0,6.0,2.0,58.0,1.0,0.0,7.0,2.0,5.0,3.333333,2.0,7.0,3.666667,2.0,4.0,1.666667,1.0,2.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.608333,0.0,0.0,3.0,0.0,2.0,FALSE,1198704579.0,2.0,0.0
0.0,5.0,164.0,6.0,0.0,1.0,0.0,29.0,2.0,5.0,0.0,0.0,2.0,18.0,44.0,1.0,18.0,28.0,29.0,0.0,1.0,6.0,18.0,49.0,28.0,23.0,29.0,97.0,40.0,0.45,23.0,69.0,6.0,40.0,0.0,18.0,2.0,5.0,2.0,0.0,1.0,2.0,5.0,1.888889,1.0,7.0,2.333333,1.0,7.0,1.666667,1.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.987805,0.0,0.0,1.0,0.0,1.0,FALSE,1198705413.0,2.0,0.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.67,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,FALSE,1198706377.0,2.0,0.0
0.0,1.0,36.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,4.0,1.0,2.0,28.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,7.0,4.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621622,0.0,0.0,3.0,0.0,0.0,FALSE,1198708139.0,2.0,0.0
0.0,1.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,24.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,6.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766667,0.0,0.0,2.0,0.0,0.0,FALSE,1198710276.0,2.0,0.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.67,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,FALSE,1198782685.0,2.0,0.0
2.0,5.0,1500.0,12.0,0.0,1.0,30.0,222.0,2.0,9.0,42.0,3.0,2.0,141.0,552.0,37.0,141.0,216.0,279.0,10.0,9.0,15.0,129.0,559.0,216.0,145.0,320.0,845.0,387.0,0.65,105.0,707.0,12.0,492.0,0.0,99.0,2.0,98.0,1.0,1.0,12.0,2.0,30.0,3.014184,0.0,17.0,3.049645,1.0,92.0,2.177305,1.0,7.0,0.435754,0.0,10.0,10.0,2.0,1155.0,675.0,0.378667,0.9,0.0,4.0,2.0,2.0,FALSE,1198786491.0,2.0,0.0
0.0,3.0,43.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,19.0,1.0,3.0,3.0,9.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,9.0,16.0,3.0,1.19,8.0,12.0,1.0,8.0,0.0,3.0,1.0,33.0,2.0,0.0,3.0,1.0,2.0,1.666667,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,86.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,FALSE,1198788742.0,2.0,0.0
0.0,5.0,96.0,4.0,0.0,1.0,0.0,13.0,2.0,6.0,0.0,0.0,1.0,8.0,19.0,1.0,8.0,11.0,27.0,1.0,2.0,4.0,7.0,29.0,13.0,8.0,27.0,60.0,21.0,0.32,17.0,48.0,3.0,36.0,0.0,8.0,2.0,68.0,2.0,0.0,9.0,1.0,5.0,2.25,1.0,6.0,2.75,1.0,4.0,1.75,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.0,0.0,3.0,0.0,2.0,FALSE,1198788958.0,2.0,0.0
0.0,7.0,126.0,4.0,0.0,1.0,0.0,18.0,2.0,7.0,1.0,0.0,2.0,10.0,22.0,3.0,10.0,18.0,29.0,0.0,2.0,4.0,10.0,42.0,18.0,10.0,30.0,90.0,36.0,0.24,14.0,66.0,4.0,46.0,0.0,9.0,2.0,62.0,2.0,0.0,5.0,3.0,5.0,1.9,0.0,8.0,3.5,1.0,8.0,2.2,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,FALSE,1198806964.0,2.0,0.0
0.0,7.0,127.0,4.0,0.0,1.0,0.0,18.0,2.0,7.0,1.0,0.0,2.0,10.0,22.0,3.0,10.0,18.0,29.0,0.0,2.0,4.0,10.0,42.0,18.0,10.0,30.0,90.0,36.0,0.24,15.0,66.0,4.0,46.0,0.0,9.0,2.0,62.0,2.0,0.0,5.0,3.0,5.0,1.9,0.0,8.0,3.5,1.0,8.0,2.2,1.0,3.0,0.857143,0.0,2.0,2.0,1.0,136.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,FALSE,1198807302.0,2.0,0.0
0.0,7.0,127.0,4.0,0.0,1.0,0.0,18.0,2.0,7.0,1.0,0.0,2.0,10.0,22.0,3.0,10.0,18.0,29.0,0.0,2.0,4.0,10.0,42.0,18.0,10.0,30.0,90.0,36.0,0.24,15.0,66.0,4.0,46.0,0.0,9.0,2.0,62.0,2.0,0.0,5.0,3.0,5.0,1.9,0.0,8.0,3.5,1.0,8.0,2.2,1.0,3.0,0.857143,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,FALSE,1198807404.0,2.0,0.0
0.0,6.0,137.0,4.0,0.0,1.0,0.0,20.0,2.0,6.0,1.0,0.0,2.0,12.0,22.0,3.0,12.0,20.0,31.0,0.0,2.0,4.0,12.0,44.0,20.0,12.0,32.0,96.0,38.0,0.23,19.0,70.0,4.0,48.0,0.0,11.0,2.0,70.0,2.0,0.0,5.0,3.0,5.0,1.583333,0.0,8.0,3.083333,1.0,8.0,2.0,1.0,3.0,0.75,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,FALSE,1198811845.0,2.0,0.0
0.0,1.0,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,4.8,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,3.0,0.0,0.419355,1.0,0.0,4.0,1.0,0.0,FALSE,1198812302.0,2.0,0.0
0.0,1.0,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,4.8,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.419355,1.0,0.0,4.0,1.0,0.0,FALSE,1198812446.0,2.0,0.0
0.0,4.0,49.0,2.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,3.0,21.0,1.0,3.0,4.0,9.0,0.0,1.0,2.0,3.0,5.0,4.0,3.0,9.0,19.0,5.0,1.11,9.0,14.0,2.0,9.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.333333,1.0,1.0,1.0,1.0,2.0,1.333333,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.734694,0.0,0.0,2.0,0.0,0.0,FALSE,1198812789.0,2.0,0.0
0.0,1.0,29.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,6.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.448276,1.0,0.0,4.0,1.0,0.0,FALSE,1198813052.0,2.0,0.0
0.0,3.0,74.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,2.0,1.0,6.0,33.0,1.0,6.0,6.0,16.0,0.0,2.0,1.0,6.0,8.0,6.0,6.0,16.0,30.0,7.0,1.1,11.0,23.0,1.0,16.0,0.0,6.0,1.0,66.0,2.0,0.0,1.0,1.0,4.0,1.333333,0.0,3.0,1.666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,15.0,0.689189,1.0,0.0,3.0,1.0,0.0,FALSE,1198813274.0,2.0,0.0
0.0,6.0,216.0,9.0,0.0,2.0,1.0,31.0,2.0,9.0,0.0,2.0,2.0,16.0,62.0,1.0,16.0,31.0,35.0,2.0,9.0,9.0,14.0,64.0,31.0,24.0,35.0,128.0,49.0,0.48,26.0,84.0,9.0,54.0,0.0,16.0,2.0,87.0,1.0,0.0,1.0,1.0,13.0,3.125,1.0,6.0,1.6875,1.0,9.0,2.0625,1.0,2.0,0.5,0.0,1.0,1.0,1.0,7.0,1.0,0.837963,1.0,0.0,3.0,1.0,1.0,FALSE,1198813613.0,2.0,0.0
0.0,6.0,73.0,2.0,0.0,1.0,0.0,6.0,2.0,8.0,0.0,2.0,2.0,4.0,30.0,1.0,4.0,6.0,17.0,0.0,3.0,2.0,4.0,15.0,6.0,4.0,19.0,34.0,10.0,0.88,9.0,29.0,2.0,24.0,0.0,4.0,2.0,50.0,1.0,0.0,2.0,1.0,4.0,2.25,1.0,7.0,4.0,1.0,2.0,1.5,1.0,1.0,0.666667,0.0,2.0,2.0,1.0,5.0,4.0,0.60274,1.0,0.0,4.0,1.0,0.0,FALSE,1198851224.0,2.0,0.0
4.0,13.0,247.0,13.0,1.0,3.0,1.0,38.0,3.0,18.0,3.0,3.0,3.0,11.0,61.0,3.0,11.0,38.0,43.0,0.0,2.0,13.0,6.0,96.0,38.0,30.0,34.0,160.0,85.0,0.38,26.0,119.0,13.0,80.0,1.0,8.0,3.0,71.0,2.0,0.0,8.0,2.0,6.0,3.090909,0.0,16.0,3.363636,1.0,180.0,20.545455,1.0,4.0,1.25,0.0,3.0,3.0,2.0,66.0,12.0,0.465587,0.666667,0.0,3.0,2.0,1.0,FALSE,1198851445.0,2.0,0.0
0.0,15.0,41.0,3.0,0.0,1.0,4.0,3.0,3.0,16.0,1.0,0.0,3.0,1.0,16.0,1.0,1.0,3.0,11.0,0.0,0.0,3.0,1.0,16.0,3.0,1.0,11.0,22.0,8.0,0.73,3.0,19.0,3.0,15.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,82.0,0.0,1.0,0.5,0.0,1.0,2.0,0.0,FALSE,1198857152.0,2.0,0.0
5.0,11.0,277.0,12.0,0.0,2.0,1.0,44.0,2.0,14.0,0.0,3.0,2.0,17.0,69.0,3.0,17.0,41.0,43.0,1.0,3.0,13.0,11.0,110.0,41.0,29.0,45.0,188.0,93.0,0.37,24.0,138.0,12.0,95.0,0.0,17.0,3.0,100.0,2.0,0.0,5.0,2.0,5.0,2.058824,0.0,12.0,3.352941,1.0,194.0,13.352941,1.0,4.0,1.142857,0.0,3.0,3.0,2.0,64.0,10.0,0.490975,0.666667,0.0,4.0,2.0,1.0,FALSE,1198857395.0,2.0,0.0
0.0,1.0,31.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,20.0,1.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,7.0,0.0,2.86,4.0,6.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548387,0.0,0.0,2.0,0.0,1.0,FALSE,1198863614.0,2.0,0.0
0.0,2.0,48.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,20.0,1.0,4.0,4.0,15.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,15.0,22.0,3.0,0.91,6.0,18.0,1.0,14.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,6.0,2.75,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,4.0,0.0,0.0,FALSE,1198865253.0,2.0,0.0
2.0,7.0,273.0,9.0,0.0,1.0,2.0,46.0,2.0,7.0,0.0,0.0,2.0,23.0,23.0,4.0,23.0,39.0,67.0,5.0,7.0,10.0,16.0,115.0,44.0,27.0,68.0,211.0,94.0,0.11,41.0,162.0,4.0,119.0,0.0,23.0,2.0,72.0,2.0,0.0,10.0,2.0,7.0,2.695652,0.0,11.0,3.608696,1.0,9.0,2.086957,1.0,3.0,0.785714,0.0,5.0,5.0,2.0,123.0,21.0,0.644689,0.8,0.0,3.0,2.0,0.0,FALSE,1198867856.0,2.0,0.0
0.0,3.0,100.0,1.0,0.0,1.0,0.0,15.0,1.0,3.0,0.0,0.0,1.0,15.0,15.0,2.0,15.0,15.0,28.0,2.0,7.0,1.0,13.0,26.0,15.0,15.0,28.0,66.0,25.0,0.23,19.0,53.0,1.0,40.0,0.0,15.0,1.0,76.0,1.0,4.0,1.0,1.0,26.0,10.933333,0.0,8.0,1.866667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,2.0,0.0,1.0,FALSE,1198868258.0,2.0,0.0
0.0,7.0,145.0,1.0,0.0,1.0,0.0,13.0,1.0,9.0,0.0,0.0,1.0,13.0,38.0,2.0,13.0,13.0,20.0,0.0,0.0,1.0,13.0,52.0,13.0,13.0,21.0,83.0,35.0,0.46,24.0,56.0,1.0,42.0,1.0,13.0,1.0,0.0,2.0,1.0,5.0,2.0,16.0,5.230769,0.0,12.0,5.615385,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648276,0.0,0.0,3.0,0.0,0.0,FALSE,1198868618.0,2.0,0.0
0.0,6.0,128.0,1.0,0.0,1.0,0.0,12.0,1.0,8.0,0.0,1.0,1.0,12.0,39.0,2.0,12.0,12.0,17.0,0.0,0.0,1.0,12.0,42.0,12.0,12.0,18.0,70.0,26.0,0.56,19.0,44.0,1.0,31.0,0.0,12.0,1.0,0.0,2.0,1.0,4.0,2.0,11.0,2.5,0.0,10.0,5.666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.0,0.0,2.0,0.0,0.0,FALSE,1198869005.0,2.0,0.0
0.0,7.0,79.0,1.0,0.0,1.0,0.0,7.0,1.0,8.0,0.0,0.0,1.0,7.0,22.0,2.0,7.0,7.0,11.0,0.0,0.0,1.0,7.0,29.0,7.0,7.0,12.0,47.0,14.0,0.47,10.0,26.0,1.0,18.0,0.0,7.0,1.0,0.0,3.0,0.0,3.0,2.0,14.0,3.714286,0.0,11.0,7.142857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873418,0.0,0.0,2.0,0.0,0.0,FALSE,1198869527.0,2.0,0.0
0.0,6.0,87.0,1.0,0.0,1.0,0.0,8.0,1.0,6.0,0.0,0.0,1.0,8.0,30.0,2.0,8.0,8.0,12.0,0.0,0.0,1.0,8.0,26.0,8.0,8.0,13.0,46.0,13.0,0.65,11.0,26.0,1.0,17.0,0.0,8.0,1.0,0.0,3.0,0.0,3.0,2.0,13.0,3.75,0.0,9.0,5.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885057,0.0,0.0,2.0,0.0,0.0,FALSE,1198869792.0,2.0,0.0
0.0,5.0,90.0,2.0,0.0,1.0,0.0,9.0,1.0,6.0,0.0,0.0,1.0,7.0,21.0,1.0,7.0,9.0,25.0,3.0,5.0,2.0,4.0,22.0,9.0,7.0,25.0,52.0,17.0,0.4,17.0,42.0,2.0,33.0,0.0,7.0,1.0,77.0,1.0,0.0,1.0,1.0,7.0,2.285714,1.0,10.0,3.0,0.0,2.0,1.285714,1.0,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.769231,0.0,0.0,3.0,0.0,1.0,FALSE,1198878400.0,2.0,0.0
0.0,5.0,216.0,3.0,0.0,1.0,1.0,21.0,1.0,6.0,0.0,0.0,1.0,19.0,30.0,5.0,19.0,21.0,64.0,1.0,8.0,3.0,18.0,62.0,21.0,19.0,64.0,140.0,48.0,0.21,48.0,112.0,3.0,86.0,0.0,19.0,1.0,82.0,3.0,2.0,7.0,2.0,15.0,2.157895,0.0,18.0,3.052632,0.0,3.0,1.105263,1.0,2.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.939815,0.0,0.0,2.0,0.0,0.0,FALSE,1198881139.0,2.0,0.0
11.0,21.0,499.0,9.0,1.0,1.0,0.0,54.0,4.0,28.0,7.0,4.0,4.0,14.0,103.0,1.0,14.0,50.0,86.0,0.0,13.0,10.0,2.0,241.0,50.0,14.0,88.0,336.0,132.0,0.31,62.0,220.0,9.0,166.0,2.0,7.0,4.0,81.0,1.0,0.0,7.0,1.0,10.0,4.857143,1.0,26.0,7.571429,1.0,120.0,12.428571,1.0,4.0,1.75,0.0,8.0,8.0,3.0,17.0,15.0,0.348697,0.5,0.0,7.0,3.0,5.0,FALSE,1198881237.0,2.0,0.0
0.0,18.0,133.0,7.0,1.0,2.0,0.0,14.0,4.0,19.0,0.0,1.0,4.0,4.0,27.0,2.0,4.0,14.0,33.0,0.0,10.0,7.0,3.0,54.0,14.0,8.0,33.0,100.0,42.0,0.27,7.0,75.0,7.0,58.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,2.0,7.0,6.0,4.0,11.0,9.5,7.0,12.0,4.75,1.0,5.0,3.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.766917,0.0,0.0,3.0,0.0,1.0,FALSE,1199125369.0,2.0,0.0
15.0,12.0,844.0,18.0,0.0,2.0,15.0,77.0,3.0,22.0,2.0,6.0,3.0,26.0,284.0,2.0,26.0,66.0,127.0,2.0,14.0,18.0,9.0,271.0,74.0,41.0,117.0,428.0,188.0,0.66,139.0,305.0,10.0,238.0,2.0,24.0,3.0,90.0,2.0,0.0,13.0,2.0,16.0,4.423077,1.0,23.0,5.923077,1.0,137.0,8.346154,1.0,4.0,1.103448,0.0,3.0,3.0,2.0,6.0,6.0,0.509479,0.666667,0.0,4.0,2.0,8.0,FALSE,1199139850.0,2.0,0.0
0.0,4.0,84.0,2.0,0.0,1.0,0.0,7.0,1.0,9.0,0.0,4.0,1.0,5.0,41.0,1.0,5.0,7.0,14.0,0.0,1.0,2.0,5.0,11.0,7.0,5.0,14.0,31.0,9.0,1.32,12.0,23.0,2.0,15.0,0.0,5.0,1.0,40.0,2.0,0.0,1.0,1.0,4.0,1.6,0.0,4.0,2.2,1.0,2.0,1.4,1.0,1.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,0.0,0.0,3.0,0.0,1.0,FALSE,1199281005.0,2.0,0.0
