@RELATION EQ

@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
2.0,2.0,3.0,1.0,11.0,0.0,9.0,1.0,215.0,28.0,98.0,27.0,51.0,96.0,50.0,67.0,25.0,42.0,10.0,10.0,16.0,0.98,23.0,23.0,29.0,13.0,FALSE,1072484445.0,1.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,25.0,1.0,24.0,22.0,1.0,0.0,21.0,23.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,TRUE,1072490471.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,27.0,22.0,0.0,12.0,17.0,22.0,22.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,TRUE,1072492080.0,1.0,3.0
2.0,2.0,2.0,1.0,20.0,2.0,15.0,2.0,167.0,26.0,108.0,37.0,56.0,34.0,69.0,84.0,36.0,48.0,4.0,4.0,4.0,0.31,12.0,12.0,12.0,6.0,FALSE,1072813176.0,1.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,45.0,4.0,8.0,6.0,0.0,33.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,4.13,1.0,1.0,1.0,1.0,FALSE,1072815463.0,1.0,0.0
1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,28.0,6.0,21.0,6.0,11.0,1.0,9.0,12.0,5.0,7.0,2.0,2.0,2.0,0.05,3.0,3.0,3.0,2.0,FALSE,1072815880.0,1.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,7.0,2.0,5.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1072815899.0,1.0,0.0
2.0,2.0,3.0,2.0,18.0,1.0,16.0,0.0,224.0,31.0,193.0,35.0,89.0,0.0,83.0,110.0,29.0,81.0,10.0,10.0,10.0,0.0,31.0,31.0,33.0,25.0,FALSE,1072817864.0,1.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,20.0,4.0,16.0,6.0,4.0,0.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1072824465.0,1.0,0.0
1.0,1.0,1.0,1.0,10.0,2.0,5.0,2.0,94.0,26.0,49.0,20.0,19.0,19.0,25.0,34.0,17.0,17.0,2.0,2.0,2.0,0.39,8.0,8.0,8.0,7.0,FALSE,1072827851.0,1.0,0.0
4.0,4.0,4.0,2.0,19.0,1.0,13.0,4.0,174.0,23.0,121.0,39.0,66.0,37.0,71.0,99.0,28.0,71.0,25.0,23.0,25.0,0.31,31.0,29.0,31.0,17.0,FALSE,1072875595.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,6.0,5.0,0.0,30.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,FALSE,1072875597.0,1.0,0.0
5.0,5.0,6.0,1.0,26.0,2.0,21.0,3.0,553.0,81.0,402.0,91.0,242.0,80.0,224.0,320.0,84.0,236.0,14.0,14.0,17.0,0.2,82.0,81.0,90.0,28.0,TRUE,1072876592.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1072912542.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,11.0,1.0,10.0,2.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1072913858.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,FALSE,1072915742.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,4.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,FALSE,1072918495.0,1.0,0.0
6.0,6.0,6.0,2.0,33.0,4.0,27.0,2.0,953.0,119.0,631.0,138.0,402.0,219.0,370.0,473.0,137.0,336.0,18.0,18.0,20.0,0.35,140.0,139.0,144.0,54.0,TRUE,1072920792.0,1.0,3.0
2.0,2.0,2.0,1.0,17.0,1.0,15.0,0.0,86.0,11.0,51.0,10.0,31.0,24.0,18.0,28.0,11.0,17.0,3.0,3.0,3.0,0.47,7.0,7.0,7.0,3.0,FALSE,1073058517.0,1.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,22.0,1.0,9.0,6.0,1.0,12.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0,1.0,1.0,FALSE,1073061886.0,1.0,0.0
2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,37.0,4.0,23.0,8.0,10.0,10.0,13.0,16.0,8.0,8.0,2.0,2.0,2.0,0.43,4.0,4.0,4.0,2.0,FALSE,1073065168.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1073066945.0,1.0,0.0
3.0,3.0,3.0,1.0,19.0,1.0,17.0,1.0,940.0,109.0,764.0,233.0,415.0,74.0,401.0,540.0,174.0,366.0,29.0,29.0,37.0,0.1,131.0,116.0,144.0,52.0,TRUE,1073074756.0,1.0,3.0
2.0,2.0,2.0,1.0,11.0,1.0,8.0,0.0,77.0,15.0,59.0,26.0,23.0,3.0,32.0,45.0,21.0,24.0,4.0,4.0,4.0,0.05,9.0,9.0,9.0,4.0,TRUE,1073075954.0,1.0,3.0
1.0,1.0,1.0,1.0,19.0,2.0,15.0,2.0,214.0,36.0,156.0,55.0,68.0,23.0,121.0,133.0,44.0,89.0,4.0,4.0,4.0,0.15,13.0,13.0,13.0,9.0,FALSE,1073082731.0,1.0,0.0
1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,31.0,10.0,17.0,6.0,7.0,4.0,9.0,12.0,5.0,7.0,2.0,2.0,2.0,0.24,3.0,3.0,3.0,2.0,FALSE,1073095735.0,1.0,0.0
1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,46.0,8.0,30.0,9.0,15.0,8.0,15.0,20.0,8.0,12.0,2.0,2.0,2.0,0.27,5.0,5.0,5.0,3.0,FALSE,1073276866.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,14.0,13.0,0.0,8.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,FALSE,1073282343.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,15.0,17.0,16.0,0.0,125.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,TRUE,1073283684.0,1.0,3.0
4.0,4.0,4.0,1.0,29.0,2.0,26.0,1.0,566.0,59.0,477.0,108.0,293.0,30.0,266.0,369.0,109.0,260.0,8.0,8.0,9.0,0.06,71.0,70.0,73.0,25.0,TRUE,1073283700.0,1.0,3.0
5.0,4.0,5.0,1.0,18.0,1.0,15.0,2.0,189.0,26.0,133.0,31.0,84.0,30.0,72.0,105.0,25.0,80.0,14.0,10.0,15.0,0.23,38.0,28.0,39.0,13.0,TRUE,1073293952.0,1.0,3.0
2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,168.0,25.0,135.0,36.0,74.0,11.0,75.0,109.0,35.0,74.0,3.0,3.0,3.0,0.08,13.0,13.0,13.0,6.0,TRUE,1073294360.0,1.0,3.0
1.0,1.0,1.0,1.0,11.0,2.0,8.0,0.0,64.0,19.0,41.0,20.0,15.0,4.0,26.0,31.0,16.0,15.0,2.0,2.0,2.0,0.1,5.0,5.0,5.0,4.0,FALSE,1073296447.0,1.0,0.0
3.0,3.0,3.0,1.0,15.0,1.0,12.0,0.0,157.0,27.0,121.0,32.0,67.0,9.0,64.0,97.0,26.0,71.0,5.0,5.0,6.0,0.07,27.0,27.0,29.0,11.0,TRUE,1073296589.0,1.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,35.0,7.0,28.0,14.0,7.0,0.0,13.0,17.0,10.0,7.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,TRUE,1073297334.0,1.0,3.0
1.0,1.0,1.0,1.0,41.0,4.0,29.0,8.0,44.0,4.0,32.0,12.0,18.0,8.0,23.0,27.0,13.0,14.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,FALSE,1073314446.0,1.0,0.0
7.0,7.0,7.0,1.0,50.0,10.0,38.0,2.0,63.0,11.0,41.0,14.0,22.0,11.0,25.0,31.0,13.0,18.0,7.0,7.0,7.0,0.27,7.0,7.0,7.0,1.0,FALSE,1073325833.0,1.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,146.0,3.0,141.0,41.0,64.0,2.0,64.0,106.0,40.0,66.0,6.0,6.0,7.0,0.01,41.0,41.0,42.0,23.0,FALSE,1073330256.0,1.0,0.0
7.0,7.0,11.0,1.0,21.0,3.0,17.0,0.0,180.0,31.0,129.0,34.0,85.0,20.0,69.0,117.0,27.0,90.0,19.0,19.0,31.0,0.16,47.0,47.0,71.0,6.0,FALSE,1073350130.0,1.0,0.0
1.0,1.0,1.0,1.0,15.0,3.0,10.0,2.0,58.0,13.0,23.0,15.0,5.0,22.0,11.0,14.0,10.0,4.0,1.0,1.0,1.0,0.96,2.0,2.0,2.0,2.0,FALSE,1073352856.0,1.0,0.0
2.0,2.0,2.0,1.0,7.0,0.0,7.0,1.0,66.0,6.0,35.0,9.0,17.0,28.0,16.0,25.0,8.0,17.0,4.0,4.0,5.0,0.8,9.0,9.0,10.0,4.0,FALSE,1073435361.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,17.0,2.0,13.0,9.0,2.0,2.0,6.0,9.0,7.0,2.0,1.0,1.0,1.0,0.15,2.0,2.0,2.0,2.0,TRUE,1073435479.0,2.0,3.0
1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,75.0,20.0,55.0,36.0,9.0,0.0,35.0,45.0,36.0,9.0,1.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,FALSE,1073437741.0,2.0,0.0
1.0,1.0,1.0,1.0,10.0,0.0,10.0,1.0,176.0,17.0,130.0,18.0,91.0,49.0,85.0,104.0,18.0,86.0,4.0,4.0,4.0,0.38,20.0,20.0,20.0,12.0,FALSE,1073438894.0,2.0,0.0
2.0,2.0,2.0,1.0,37.0,0.0,35.0,1.0,560.0,32.0,485.0,60.0,388.0,43.0,78.0,106.0,48.0,58.0,5.0,5.0,9.0,0.09,24.0,24.0,29.0,20.0,TRUE,1073438896.0,2.0,3.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,55.0,7.0,46.0,18.0,19.0,3.0,32.0,39.0,21.0,18.0,2.0,2.0,2.0,0.07,9.0,9.0,9.0,5.0,TRUE,1073439228.0,2.0,3.0
3.0,3.0,4.0,2.0,21.0,3.0,16.0,1.0,73.0,15.0,51.0,21.0,18.0,7.0,28.0,38.0,21.0,17.0,6.0,6.0,8.0,0.14,11.0,11.0,13.0,6.0,FALSE,1073512461.0,2.0,0.0
3.0,3.0,3.0,1.0,20.0,3.0,16.0,0.0,51.0,11.0,39.0,15.0,16.0,6.0,21.0,27.0,12.0,15.0,5.0,5.0,5.0,0.15,7.0,7.0,7.0,2.0,FALSE,1073529529.0,2.0,0.0
3.0,3.0,3.0,1.0,17.0,3.0,14.0,0.0,47.0,11.0,35.0,13.0,15.0,6.0,18.0,23.0,10.0,13.0,4.0,4.0,4.0,0.17,6.0,6.0,6.0,2.0,FALSE,1073529596.0,2.0,0.0
3.0,3.0,3.0,1.0,16.0,0.0,15.0,0.0,52.0,4.0,47.0,17.0,21.0,1.0,31.0,37.0,17.0,20.0,5.0,5.0,5.0,0.02,9.0,9.0,9.0,3.0,FALSE,1073577117.0,2.0,0.0
3.0,3.0,3.0,1.0,20.0,1.0,17.0,2.0,43.0,4.0,36.0,13.0,16.0,4.0,22.0,27.0,12.0,15.0,5.0,5.0,5.0,0.11,7.0,7.0,7.0,2.0,FALSE,1073585311.0,2.0,0.0
2.0,2.0,2.0,2.0,12.0,1.0,10.0,1.0,60.0,12.0,44.0,19.0,16.0,4.0,20.0,28.0,16.0,12.0,5.0,5.0,5.0,0.09,8.0,8.0,8.0,8.0,FALSE,1073585312.0,2.0,0.0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,39.0,6.0,25.0,11.0,9.0,8.0,12.0,17.0,10.0,7.0,2.0,2.0,3.0,0.32,4.0,4.0,5.0,3.0,FALSE,1073586086.0,2.0,0.0
2.0,2.0,3.0,1.0,12.0,1.0,11.0,0.0,45.0,9.0,36.0,12.0,16.0,0.0,27.0,30.0,14.0,16.0,5.0,5.0,7.0,0.0,7.0,7.0,9.0,3.0,TRUE,1073589213.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1073589464.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,7.0,0.0,7.0,4.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1073591843.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,10.0,0.0,10.0,5.0,2.0,0.0,5.0,7.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1073592231.0,2.0,0.0
13.0,13.0,27.0,4.0,71.0,4.0,50.0,16.0,164.0,12.0,112.0,27.0,59.0,40.0,46.0,71.0,24.0,47.0,25.0,25.0,54.0,0.36,26.0,26.0,55.0,9.0,FALSE,1073608083.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,11.0,3.0,7.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.14,2.0,2.0,2.0,2.0,FALSE,1073610609.0,2.0,0.0
1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,82.0,9.0,61.0,13.0,37.0,14.0,40.0,50.0,13.0,37.0,3.0,3.0,4.0,0.23,11.0,11.0,12.0,7.0,TRUE,1073615203.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,17.0,4.0,13.0,6.0,4.0,0.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1073643738.0,2.0,0.0
3.0,3.0,3.0,1.0,15.0,1.0,13.0,1.0,70.0,10.0,44.0,14.0,20.0,16.0,24.0,33.0,13.0,20.0,7.0,7.0,8.0,0.36,9.0,9.0,10.0,3.0,FALSE,1073646579.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,22.0,0.0,22.0,9.0,7.0,0.0,10.0,15.0,8.0,7.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,FALSE,1073672498.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,11.0,3.0,7.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.14,2.0,2.0,2.0,2.0,FALSE,1073672607.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,11.0,3.0,7.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.14,2.0,2.0,2.0,2.0,FALSE,1073793702.0,2.0,0.0
2.0,2.0,2.0,1.0,7.0,0.0,6.0,0.0,222.0,22.0,139.0,35.0,63.0,63.0,75.0,105.0,43.0,62.0,7.0,7.0,8.0,0.45,41.0,41.0,43.0,24.0,FALSE,1073840766.0,2.0,0.0
2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,14.0,1.0,13.0,4.0,6.0,0.0,6.0,8.0,3.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,FALSE,1074232201.0,2.0,0.0
2.0,2.0,2.0,1.0,12.0,0.0,10.0,1.0,113.0,13.0,65.0,26.0,23.0,35.0,44.0,52.0,30.0,22.0,4.0,4.0,4.0,0.54,15.0,15.0,15.0,6.0,TRUE,1074239134.0,2.0,3.0
3.0,1.0,3.0,1.0,8.0,0.0,8.0,0.0,88.0,10.0,67.0,21.0,36.0,14.0,35.0,45.0,20.0,25.0,10.0,4.0,10.0,0.21,18.0,10.0,18.0,6.0,TRUE,1074269805.0,2.0,3.0
1.0,1.0,1.0,1.0,12.0,0.0,12.0,1.0,30.0,3.0,24.0,11.0,8.0,4.0,14.0,17.0,9.0,8.0,1.0,1.0,1.0,0.17,1.0,1.0,1.0,1.0,FALSE,1074271669.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,16.0,4.0,12.0,6.0,3.0,0.0,5.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1074438668.0,2.0,0.0
3.0,3.0,3.0,1.0,16.0,0.0,15.0,0.0,136.0,11.0,123.0,41.0,61.0,2.0,76.0,93.0,38.0,55.0,5.0,5.0,5.0,0.02,19.0,19.0,19.0,6.0,FALSE,1074438846.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,41.0,9.0,32.0,13.0,10.0,0.0,10.0,19.0,10.0,9.0,2.0,2.0,2.0,0.0,8.0,8.0,8.0,7.0,TRUE,1074461080.0,2.0,3.0
6.0,6.0,8.0,5.0,30.0,1.0,27.0,2.0,299.0,24.0,231.0,59.0,127.0,50.0,132.0,166.0,59.0,107.0,13.0,13.0,21.0,0.22,51.0,48.0,64.0,40.0,TRUE,1074461155.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,54.0,9.0,29.0,10.0,11.0,18.0,13.0,19.0,8.0,11.0,2.0,2.0,2.0,0.62,6.0,6.0,6.0,5.0,FALSE,1074725372.0,2.0,0.0
6.0,5.0,7.0,4.0,30.0,1.0,27.0,1.0,239.0,21.0,203.0,53.0,111.0,22.0,113.0,145.0,53.0,92.0,13.0,10.0,19.0,0.11,44.0,41.0,54.0,33.0,FALSE,1074726262.0,2.0,0.0
7.0,7.0,7.0,4.0,37.0,2.0,32.0,2.0,461.0,41.0,383.0,114.0,198.0,39.0,220.0,287.0,108.0,179.0,29.0,29.0,29.0,0.1,77.0,77.0,85.0,44.0,FALSE,1074726334.0,2.0,0.0
3.0,3.0,4.0,2.0,19.0,1.0,16.0,2.0,520.0,48.0,375.0,111.0,187.0,105.0,210.0,277.0,109.0,168.0,11.0,11.0,11.0,0.28,83.0,83.0,91.0,54.0,FALSE,1074816271.0,2.0,0.0
2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,121.0,16.0,90.0,24.0,51.0,15.0,57.0,67.0,22.0,45.0,6.0,4.0,6.0,0.17,18.0,14.0,19.0,10.0,TRUE,1074816510.0,2.0,3.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,32.0,6.0,26.0,10.0,10.0,0.0,13.0,19.0,9.0,10.0,2.0,2.0,3.0,0.0,6.0,6.0,7.0,5.0,TRUE,1074824364.0,2.0,3.0
1.0,1.0,1.0,1.0,12.0,0.0,12.0,0.0,60.0,6.0,54.0,17.0,29.0,0.0,36.0,43.0,16.0,27.0,4.0,4.0,4.0,0.0,7.0,7.0,7.0,7.0,FALSE,1074963267.0,2.0,0.0
1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,28.0,3.0,22.0,10.0,7.0,3.0,12.0,15.0,8.0,7.0,1.0,1.0,1.0,0.14,1.0,1.0,1.0,1.0,FALSE,1074963575.0,2.0,0.0
5.0,5.0,6.0,1.0,25.0,0.0,25.0,0.0,136.0,7.0,129.0,27.0,76.0,0.0,82.0,97.0,31.0,66.0,8.0,8.0,10.0,0.0,28.0,28.0,32.0,8.0,FALSE,1074963773.0,2.0,0.0
2.0,2.0,3.0,1.0,13.0,1.0,12.0,0.0,106.0,13.0,54.0,18.0,24.0,39.0,36.0,42.0,18.0,24.0,6.0,6.0,8.0,0.72,11.0,11.0,13.0,6.0,TRUE,1075179311.0,2.0,3.0
9.0,9.0,10.0,6.0,49.0,4.0,40.0,5.0,232.0,28.0,171.0,39.0,87.0,41.0,91.0,119.0,44.0,75.0,14.0,14.0,17.0,0.24,38.0,38.0,42.0,25.0,FALSE,1075750980.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,214.0,30.0,142.0,39.0,75.0,43.0,71.0,98.0,38.0,60.0,2.0,2.0,14.0,0.3,27.0,27.0,42.0,25.0,FALSE,1075752883.0,2.0,0.0
3.0,3.0,4.0,2.0,15.0,0.0,12.0,3.0,119.0,10.0,64.0,18.0,28.0,46.0,30.0,45.0,19.0,26.0,5.0,5.0,8.0,0.72,17.0,17.0,21.0,12.0,FALSE,1076001900.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,28.0,6.0,22.0,8.0,9.0,0.0,9.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,FALSE,1076001944.0,2.0,0.0
6.0,6.0,6.0,3.0,38.0,4.0,32.0,2.0,319.0,41.0,261.0,51.0,166.0,20.0,145.0,192.0,45.0,147.0,20.0,20.0,22.0,0.08,43.0,43.0,47.0,25.0,TRUE,1076001965.0,2.0,3.0
3.0,3.0,5.0,2.0,19.0,1.0,16.0,1.0,125.0,17.0,85.0,26.0,39.0,23.0,46.0,64.0,27.0,37.0,12.0,12.0,17.0,0.27,19.0,19.0,25.0,11.0,TRUE,1076176863.0,2.0,3.0
22.0,14.0,23.0,6.0,101.0,8.0,85.0,8.0,440.0,35.0,382.0,165.0,175.0,46.0,149.0,187.0,60.0,127.0,52.0,27.0,54.0,0.12,67.0,42.0,69.0,18.0,TRUE,1076388021.0,2.0,3.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,19.0,5.0,14.0,6.0,4.0,0.0,6.0,9.0,5.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,FALSE,1076389827.0,2.0,0.0
2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,27.0,3.0,17.0,7.0,5.0,7.0,9.0,12.0,7.0,5.0,3.0,3.0,4.0,0.41,4.0,4.0,5.0,2.0,FALSE,1076417551.0,2.0,0.0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,47.0,11.0,36.0,15.0,13.0,0.0,14.0,21.0,10.0,11.0,3.0,3.0,3.0,0.0,9.0,9.0,9.0,7.0,FALSE,1076628204.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,18.0,3.0,15.0,7.0,5.0,0.0,8.0,11.0,6.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1076870050.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1077168237.0,2.0,0.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,43.0,5.0,38.0,16.0,15.0,0.0,12.0,18.0,8.0,10.0,3.0,2.0,3.0,0.0,7.0,6.0,7.0,5.0,TRUE,1077311033.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,2.0,2.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FALSE,1077313426.0,2.0,0.0
4.0,4.0,4.0,4.0,13.0,1.0,12.0,0.0,31.0,5.0,26.0,6.0,16.0,0.0,10.0,19.0,4.0,15.0,7.0,7.0,7.0,0.0,8.0,8.0,8.0,8.0,FALSE,1077315400.0,2.0,0.0
2.0,2.0,3.0,1.0,8.0,0.0,8.0,0.0,193.0,17.0,125.0,35.0,56.0,51.0,72.0,96.0,41.0,55.0,6.0,6.0,9.0,0.41,33.0,33.0,42.0,21.0,FALSE,1077317425.0,2.0,0.0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,11.0,3.0,8.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,FALSE,1077638193.0,2.0,0.0
4.0,4.0,4.0,1.0,17.0,0.0,16.0,0.0,146.0,12.0,119.0,38.0,52.0,15.0,74.0,93.0,43.0,50.0,10.0,10.0,10.0,0.13,28.0,28.0,29.0,7.0,TRUE,1077642534.0,2.0,3.0
3.0,3.0,5.0,1.0,14.0,0.0,12.0,1.0,132.0,13.0,80.0,26.0,34.0,39.0,33.0,51.0,18.0,33.0,10.0,10.0,22.0,0.49,19.0,19.0,31.0,8.0,TRUE,1077642663.0,2.0,3.0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,83.0,16.0,31.0,15.0,9.0,36.0,17.0,23.0,14.0,9.0,3.0,3.0,4.0,1.16,6.0,6.0,7.0,6.0,TRUE,1077644172.0,2.0,3.0
3.0,3.0,3.0,1.0,16.0,1.0,13.0,1.0,252.0,38.0,174.0,48.0,88.0,41.0,89.0,129.0,49.0,80.0,14.0,14.0,16.0,0.24,38.0,38.0,42.0,18.0,TRUE,1077662091.0,2.0,3.0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,168.0,29.0,47.0,35.0,0.0,92.0,23.0,29.0,29.0,0.0,1.0,1.0,1.0,1.96,1.0,1.0,1.0,1.0,TRUE,1077666868.0,2.0,3.0
