@RELATION EQ

@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE ca NUMERIC
@ATTRIBUTE ce NUMERIC
@ATTRIBUTE npm NUMERIC
@ATTRIBUTE lcom3 NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE dam NUMERIC
@ATTRIBUTE moa NUMERIC
@ATTRIBUTE mfa NUMERIC
@ATTRIBUTE cam NUMERIC
@ATTRIBUTE ic NUMERIC
@ATTRIBUTE cbm NUMERIC
@ATTRIBUTE amc NUMERIC
@ATTRIBUTE max_cc NUMERIC
@ATTRIBUTE avg_cc NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
1.0,1.0,0.0,23.0,1.0,0.0,23.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,FALSE,1303992622.0,6.0,0.0
14.0,1.0,11.0,19.0,44.0,61.0,11.0,8.0,9.0,0.89011,214.0,1.0,0.0,0.0,0.307692,0.0,0.0,13.785714,5.0,1.4286,FALSE,1303992633.0,6.0,0.0
10.0,1.0,0.0,8.0,21.0,0.0,8.0,0.0,10.0,0.666667,140.0,1.0,0.0,0.0,0.34,0.0,0.0,12.6,2.0,0.8,FALSE,1303996453.0,6.0,0.0
14.0,2.0,0.0,7.0,17.0,91.0,0.0,7.0,14.0,2.0,54.0,0.0,0.0,0.566667,1.0,1.0,4.0,2.857143,1.0,0.9286,FALSE,1304335164.0,6.0,0.0
8.0,1.0,0.0,9.0,9.0,14.0,8.0,1.0,7.0,0.857143,46.0,1.0,1.0,0.0,0.458333,0.0,0.0,4.25,1.0,0.75,FALSE,1304422087.0,6.0,0.0
17.0,1.0,0.0,76.0,25.0,88.0,74.0,2.0,15.0,0.854167,163.0,1.0,2.0,0.0,0.205882,1.0,1.0,8.235294,7.0,1.2941,FALSE,1304436341.0,6.0,0.0
7.0,1.0,0.0,5.0,7.0,21.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,FALSE,1304439645.0,6.0,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586207,1.0,1.0,3.0,2.769231,1.0,0.9231,FALSE,1304439769.0,6.0,0.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909091,0.75,1.0,2.0,7.5,1.0,0.5,FALSE,1304440208.0,6.0,0.0
3.0,2.0,0.0,7.0,14.0,3.0,1.0,6.0,3.0,2.0,48.0,0.0,0.0,0.75,0.555556,0.0,0.0,15.0,1.0,0.6667,FALSE,1304440611.0,6.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,TRUE,1304442165.0,6.0,3.0
19.0,1.0,0.0,31.0,135.0,115.0,0.0,31.0,16.0,0.833333,798.0,1.0,8.0,0.0,0.136842,0.0,0.0,40.526316,13.0,2.3158,TRUE,1304442467.0,6.0,3.0
5.0,1.0,0.0,20.0,12.0,0.0,16.0,4.0,5.0,0.0,43.0,1.0,0.0,0.0,0.64,0.0,0.0,7.4,1.0,0.8,FALSE,1304448261.0,6.0,0.0
17.0,1.0,0.0,4.0,30.0,24.0,3.0,1.0,16.0,0.758929,343.0,1.0,1.0,0.0,0.317647,1.0,1.0,18.764706,22.0,2.5882,FALSE,1304448292.0,6.0,0.0
8.0,1.0,0.0,6.0,8.0,28.0,5.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,FALSE,1304448312.0,6.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,FALSE,1304448455.0,6.0,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,57.0,0.0,0.0,0.586207,1.0,1.0,3.0,3.384615,1.0,0.9231,FALSE,1304449578.0,6.0,0.0
8.0,2.0,0.0,10.0,20.0,28.0,4.0,10.0,8.0,2.0,83.0,0.0,0.0,0.222222,0.46875,0.0,0.0,9.375,3.0,1.125,TRUE,1304512214.0,6.0,3.0
7.0,1.0,0.0,6.0,7.0,21.0,4.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.342857,0.0,0.0,0.0,1.0,1.0,FALSE,1304517982.0,6.0,0.0
4.0,1.0,0.0,15.0,4.0,6.0,14.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,FALSE,1304518550.0,6.0,0.0
6.0,2.0,0.0,8.0,20.0,15.0,0.0,8.0,6.0,2.0,83.0,0.0,0.0,0.285714,0.833333,0.0,0.0,12.833333,2.0,1.1667,FALSE,1304520139.0,6.0,0.0
3.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,15.0,1.0,0.0,0.964912,0.666667,0.0,0.0,3.333333,1.0,0.6667,FALSE,1304520270.0,6.0,0.0
9.0,1.0,0.0,6.0,29.0,26.0,1.0,5.0,3.0,0.6875,200.0,1.0,2.0,0.0,0.291667,0.0,0.0,20.777778,3.0,1.6667,FALSE,1304520989.0,6.0,0.0
10.0,1.0,0.0,11.0,55.0,37.0,1.0,10.0,5.0,0.555556,447.0,1.0,2.0,0.0,0.357143,0.0,0.0,43.5,9.0,2.6,FALSE,1304521495.0,6.0,0.0
6.0,2.0,0.0,9.0,15.0,15.0,3.0,9.0,6.0,2.0,60.0,0.0,0.0,0.285714,0.4,0.0,0.0,9.0,1.0,0.8333,FALSE,1304521611.0,6.0,0.0
3.0,1.0,0.0,16.0,30.0,0.0,1.0,15.0,2.0,0.166667,178.0,1.0,3.0,0.0,0.5,0.0,0.0,57.333333,9.0,3.6667,FALSE,1304525454.0,6.0,0.0
3.0,2.0,0.0,6.0,8.0,3.0,1.0,6.0,3.0,2.0,21.0,0.0,0.0,0.5,0.555556,0.0,0.0,6.0,1.0,0.6667,FALSE,1304525535.0,6.0,0.0
4.0,2.0,0.0,10.0,28.0,2.0,0.0,10.0,1.0,1.148148,153.0,1.0,1.0,0.857143,0.583333,1.0,1.0,35.0,3.0,1.0,FALSE,1304526180.0,6.0,0.0
15.0,1.0,0.0,23.0,27.0,51.0,23.0,1.0,15.0,0.767857,169.0,1.0,0.0,0.0,0.32,1.0,1.0,10.0,7.0,1.4,FALSE,1304543411.0,6.0,0.0
5.0,1.0,0.0,27.0,15.0,10.0,26.0,1.0,4.0,2.0,89.0,0.0,0.0,0.0,0.266667,0.0,0.0,16.8,3.0,1.2,FALSE,1304543473.0,6.0,0.0
4.0,2.0,0.0,10.0,23.0,2.0,0.0,10.0,1.0,1.125,118.0,1.0,1.0,0.857143,0.583333,1.0,1.0,26.5,1.0,0.5,FALSE,1304543927.0,6.0,0.0
6.0,1.0,0.0,20.0,47.0,13.0,0.0,20.0,4.0,1.16,274.0,1.0,1.0,0.0,0.416667,0.0,0.0,43.0,2.0,1.1667,FALSE,1304547061.0,6.0,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586207,1.0,1.0,3.0,2.769231,1.0,0.9231,TRUE,1304547146.0,6.0,3.0
4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,23.0,0.333333,0.0,0.0,0.75,0.0,0.0,4.0,1.0,0.5,FALSE,1304547154.0,6.0,0.0
15.0,1.0,0.0,7.0,19.0,83.0,6.0,1.0,15.0,0.904762,129.0,1.0,1.0,0.0,0.209524,1.0,1.0,7.2,7.0,1.4,FALSE,1304547561.0,6.0,0.0
6.0,2.0,0.0,22.0,37.0,13.0,2.0,21.0,2.0,0.6,157.0,1.0,0.0,0.791667,0.366667,1.0,3.0,25.0,4.0,1.8333,FALSE,1304551081.0,6.0,0.0
2.0,2.0,0.0,5.0,8.0,1.0,1.0,4.0,1.0,2.0,81.0,1.0,0.0,0.909091,0.75,1.0,2.0,37.5,2.0,1.0,FALSE,1304551097.0,6.0,0.0
6.0,2.0,0.0,21.0,49.0,0.0,1.0,20.0,2.0,0.64,274.0,1.0,1.0,0.791667,0.333333,1.0,3.0,43.833333,5.0,2.1667,TRUE,1304553550.0,6.0,3.0
8.0,1.0,0.0,5.0,13.0,10.0,4.0,1.0,8.0,0.619048,56.0,1.0,0.0,0.0,0.75,0.0,0.0,5.625,1.0,0.875,FALSE,1304557698.0,6.0,0.0
33.0,1.0,0.0,27.0,66.0,270.0,22.0,5.0,33.0,0.869318,509.0,1.0,3.0,0.0,0.151515,0.0,0.0,14.090909,4.0,1.0909,FALSE,1304557701.0,6.0,0.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909091,0.75,1.0,2.0,7.5,1.0,0.5,FALSE,1304584630.0,6.0,0.0
4.0,1.0,0.0,10.0,32.0,4.0,1.0,10.0,2.0,1.242424,223.0,1.0,0.0,0.0,0.5,0.0,0.0,52.0,3.0,1.25,FALSE,1304586218.0,6.0,0.0
11.0,1.0,0.0,7.0,22.0,17.0,7.0,0.0,10.0,0.814286,150.0,1.0,0.0,0.0,0.424242,0.0,0.0,12.0,3.0,1.0,FALSE,1304588112.0,6.0,0.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909091,0.75,1.0,2.0,7.5,1.0,0.5,FALSE,1304589210.0,6.0,0.0
9.0,1.0,0.0,30.0,42.0,36.0,21.0,9.0,8.0,2.0,207.0,0.0,0.0,0.0,0.351852,0.0,0.0,22.0,7.0,1.5556,FALSE,1304598017.0,6.0,0.0
8.0,1.0,0.0,8.0,8.0,28.0,6.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,1.0,1.0,FALSE,1304598036.0,6.0,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,63.0,0.0,0.0,0.75,0.555556,0.0,0.0,20.0,3.0,1.3333,FALSE,1304600814.0,6.0,0.0
2.0,2.0,0.0,7.0,12.0,1.0,0.0,7.0,2.0,1.0,110.0,1.0,0.0,0.833333,1.0,0.0,0.0,51.5,1.0,0.5,FALSE,1304602214.0,6.0,0.0
6.0,2.0,0.0,24.0,55.0,0.0,2.0,23.0,2.0,0.64,291.0,1.0,1.0,0.791667,0.333333,1.0,3.0,46.666667,5.0,2.3333,TRUE,1304604117.0,6.0,3.0
18.0,1.0,0.0,19.0,77.0,147.0,5.0,14.0,6.0,0.862745,596.0,1.0,3.0,0.0,0.234568,0.0,0.0,31.944444,8.0,2.6667,TRUE,1304612351.0,6.0,3.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909091,0.75,1.0,2.0,7.5,1.0,0.5,FALSE,1304612362.0,6.0,0.0
3.0,2.0,0.0,11.0,15.0,3.0,4.0,7.0,3.0,2.0,93.0,0.0,0.0,0.75,0.555556,0.0,0.0,30.0,4.0,1.6667,FALSE,1304612527.0,6.0,0.0
4.0,1.0,0.0,5.0,18.0,4.0,1.0,4.0,2.0,1.142857,128.0,1.0,2.0,0.0,0.5,0.0,0.0,29.25,2.0,1.25,FALSE,1304620035.0,6.0,0.0
5.0,1.0,0.0,4.0,5.0,10.0,3.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,1.0,FALSE,1304621670.0,6.0,0.0
15.0,1.0,0.0,13.0,42.0,41.0,0.0,13.0,15.0,0.846939,221.0,0.857143,6.0,0.0,0.2,0.0,0.0,13.266667,5.0,1.3333,FALSE,1304622089.0,6.0,0.0
23.0,1.0,0.0,16.0,23.0,253.0,9.0,8.0,23.0,2.0,23.0,0.0,0.0,0.0,0.293478,0.0,0.0,0.0,1.0,1.0,FALSE,1304628894.0,6.0,0.0
4.0,1.0,0.0,9.0,35.0,4.0,1.0,8.0,2.0,1.308642,300.0,1.0,2.0,0.0,0.4375,0.0,0.0,67.25,5.0,2.25,TRUE,1304628904.0,6.0,3.0
2.0,2.0,0.0,7.0,11.0,1.0,0.0,7.0,2.0,1.0,46.0,1.0,0.0,0.833333,1.0,0.0,0.0,20.5,1.0,0.5,FALSE,1304629144.0,6.0,0.0
33.0,1.0,0.0,15.0,77.0,344.0,7.0,11.0,32.0,0.883523,564.0,1.0,1.0,0.0,0.157576,1.0,1.0,15.757576,5.0,1.3636,TRUE,1304670122.0,6.0,3.0
5.0,1.0,0.0,39.0,18.0,0.0,36.0,3.0,3.0,0.25,75.0,1.0,1.0,0.0,0.25,0.0,0.0,13.6,4.0,1.6,FALSE,1304670149.0,6.0,0.0
6.0,1.0,0.0,1.0,13.0,15.0,1.0,0.0,5.0,2.0,385.0,0.0,0.0,0.0,0.458333,0.0,0.0,63.166667,47.0,9.0,FALSE,1304670172.0,6.0,0.0
5.0,3.0,0.0,8.0,31.0,10.0,0.0,8.0,3.0,1.25,135.0,1.0,0.0,0.862069,0.4,2.0,2.0,25.8,1.0,0.8,FALSE,1304670244.0,6.0,0.0
6.0,2.0,0.0,2.0,14.0,11.0,1.0,1.0,4.0,0.8,105.0,0.4,4.0,0.764706,0.4,1.0,1.0,15.666667,3.0,1.0,FALSE,1304670364.0,6.0,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,65.0,0.0,0.0,0.586207,1.0,1.0,3.0,4.0,1.0,0.9231,FALSE,1304670378.0,6.0,0.0
4.0,2.0,0.0,11.0,29.0,2.0,0.0,11.0,1.0,1.214286,247.0,1.0,1.0,0.857143,0.583333,1.0,1.0,57.25,8.0,2.25,TRUE,1304670392.0,6.0,3.0
4.0,1.0,0.0,18.0,44.0,4.0,1.0,17.0,3.0,0.666667,221.0,1.0,1.0,0.0,0.375,0.0,0.0,54.0,4.0,1.5,FALSE,1304670471.0,6.0,0.0
20.0,1.0,0.0,6.0,42.0,118.0,4.0,3.0,20.0,0.810526,264.0,1.0,1.0,0.0,0.188889,1.0,1.0,11.95,7.0,1.45,FALSE,1304675049.0,6.0,0.0
5.0,1.0,0.0,7.0,21.0,6.0,1.0,6.0,4.0,1.083333,148.0,1.0,3.0,0.0,0.533333,0.0,0.0,26.8,3.0,1.2,FALSE,1304676605.0,6.0,0.0
2.0,2.0,0.0,7.0,11.0,1.0,0.0,7.0,2.0,1.0,35.0,1.0,0.0,0.833333,1.0,0.0,0.0,16.0,1.0,0.5,FALSE,1304676624.0,6.0,0.0
2.0,2.0,0.0,5.0,9.0,1.0,1.0,4.0,1.0,2.0,49.0,0.0,0.0,0.909091,0.75,1.0,1.0,23.5,1.0,0.5,TRUE,1304680669.0,6.0,3.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,103.0,0.0,0.0,0.75,0.555556,0.0,0.0,33.333333,6.0,2.3333,FALSE,1304681407.0,6.0,0.0
23.0,1.0,0.0,11.0,23.0,253.0,1.0,10.0,23.0,2.0,23.0,0.0,0.0,0.0,0.255435,0.0,0.0,0.0,1.0,1.0,FALSE,1304681421.0,6.0,0.0
3.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.466667,0.0,0.0,0.0,1.0,1.0,FALSE,1304682257.0,6.0,0.0
4.0,1.0,0.0,6.0,4.0,6.0,5.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,1.0,1.0,FALSE,1304682402.0,6.0,0.0
2.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,FALSE,1304684333.0,6.0,0.0
22.0,1.0,0.0,25.0,86.0,167.0,0.0,25.0,19.0,0.869048,464.0,1.0,7.0,0.0,0.142857,0.0,0.0,19.727273,4.0,1.3636,TRUE,1304688529.0,6.0,3.0
6.0,2.0,0.0,2.0,14.0,11.0,1.0,1.0,4.0,0.8,105.0,0.4,4.0,0.764706,0.4,1.0,1.0,15.666667,3.0,1.0,FALSE,1304689319.0,6.0,0.0
8.0,1.0,0.0,8.0,8.0,28.0,6.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.321429,0.0,0.0,0.0,1.0,1.0,FALSE,1304691161.0,6.0,0.0
15.0,1.0,0.0,3.0,21.0,63.0,3.0,1.0,15.0,0.828571,152.0,1.0,1.0,0.0,0.238095,1.0,1.0,8.8,7.0,1.4,FALSE,1304691246.0,6.0,0.0
14.0,1.0,0.0,17.0,49.0,73.0,1.0,16.0,11.0,0.802198,309.0,1.0,7.0,0.0,0.17033,0.0,0.0,20.571429,7.0,1.7857,FALSE,1304691270.0,6.0,0.0
5.0,2.0,0.0,13.0,32.0,2.0,0.0,13.0,1.0,0.75,163.0,1.0,1.0,0.8,0.625,1.0,1.0,31.0,1.0,0.6,FALSE,1304692565.0,6.0,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,52.0,0.0,0.0,0.75,0.555556,0.0,0.0,16.333333,2.0,1.0,FALSE,1304692650.0,6.0,0.0
4.0,1.0,0.0,5.0,4.0,6.0,5.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,1.0,1.0,FALSE,1304693137.0,6.0,0.0
6.0,2.0,0.0,2.0,14.0,11.0,1.0,1.0,4.0,0.833333,117.0,0.333333,5.0,0.764706,0.4,1.0,1.0,17.5,3.0,1.0,FALSE,1304693141.0,6.0,0.0
12.0,1.0,0.0,20.0,16.0,36.0,20.0,1.0,12.0,0.795455,122.0,1.0,1.0,0.0,0.316667,1.0,1.0,8.833333,7.0,1.4167,FALSE,1304693420.0,6.0,0.0
11.0,1.0,0.0,7.0,53.0,31.0,0.0,7.0,6.0,0.775,285.0,1.0,0.0,0.0,0.225,0.0,0.0,24.545455,7.0,1.6364,FALSE,1304694872.0,6.0,0.0
20.0,1.0,0.0,19.0,52.0,126.0,0.0,19.0,20.0,0.888158,264.0,1.0,8.0,0.0,0.142857,0.0,0.0,11.8,4.0,1.25,FALSE,1304695414.0,6.0,0.0
2.0,2.0,0.0,8.0,12.0,1.0,0.0,8.0,2.0,1.0,56.0,1.0,0.0,0.833333,1.0,0.0,0.0,24.0,1.0,0.5,FALSE,1304695434.0,6.0,0.0
18.0,1.0,20.0,28.0,46.0,117.0,20.0,8.0,15.0,0.858824,221.0,1.0,0.0,0.0,0.240741,1.0,1.0,11.0,7.0,1.4444,FALSE,1304696411.0,6.0,0.0
5.0,1.0,0.0,7.0,14.0,0.0,3.0,4.0,5.0,0.333333,115.0,1.0,0.0,0.0,0.566667,0.0,0.0,21.4,4.0,2.0,FALSE,1304696803.0,6.0,0.0
12.0,1.0,16.0,24.0,42.0,8.0,16.0,8.0,2.0,0.704545,220.0,1.0,1.0,0.0,0.218182,0.0,0.0,17.0,4.0,1.6667,FALSE,1304696813.0,6.0,0.0
3.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,TRUE,1304700653.0,6.0,3.0
10.0,1.0,0.0,7.0,12.0,9.0,6.0,1.0,10.0,0.8,79.0,1.0,1.0,0.0,0.3,0.0,0.0,6.4,1.0,0.7,FALSE,1304702217.0,6.0,0.0
5.0,2.0,0.0,30.0,8.0,6.0,29.0,1.0,3.0,0.892857,91.0,0.285714,6.0,0.8125,0.416667,1.0,1.0,15.8,1.0,0.6,FALSE,1304702233.0,6.0,0.0
6.0,1.0,0.0,11.0,7.0,7.0,10.0,1.0,5.0,0.88,41.0,1.0,1.0,0.0,0.375,0.0,0.0,5.0,1.0,0.6667,FALSE,1304710078.0,6.0,0.0
2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,FALSE,1304711763.0,6.0,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,72.0,0.0,0.0,0.75,0.555556,0.0,0.0,23.0,3.0,1.3333,FALSE,1304730030.0,6.0,0.0
4.0,2.0,0.0,10.0,27.0,2.0,0.0,10.0,1.0,1.166667,202.0,1.0,1.0,0.857143,0.583333,1.0,1.0,47.0,7.0,2.0,TRUE,1304731431.0,6.0,3.0
4.0,1.0,0.0,2.0,9.0,0.0,2.0,0.0,4.0,0.5,45.0,1.0,0.0,0.0,0.666667,0.0,0.0,9.75,3.0,1.25,FALSE,1304756917.0,6.0,0.0
5.0,1.0,4.0,4.0,9.0,0.0,4.0,0.0,4.0,0.375,35.0,1.0,0.0,0.0,0.6,0.0,0.0,5.6,1.0,0.8,FALSE,1304790025.0,6.0,0.0
4.0,1.0,0.0,9.0,5.0,0.0,9.0,0.0,4.0,0.666667,28.0,1.0,0.0,0.0,0.5,0.0,0.0,5.25,1.0,0.75,FALSE,1304820055.0,6.0,0.0
15.0,1.0,0.0,10.0,23.0,69.0,10.0,0.0,15.0,0.785714,213.0,1.0,0.0,0.0,0.366667,1.0,1.0,12.866667,7.0,1.7333,FALSE,1304820078.0,6.0,0.0
29.0,1.0,0.0,11.0,50.0,180.0,10.0,1.0,26.0,0.72619,418.0,1.0,0.0,0.0,0.226601,1.0,1.0,13.206897,7.0,1.2759,FALSE,1304862459.0,6.0,0.0
4.0,3.0,0.0,4.0,35.0,6.0,0.0,4.0,3.0,1.333333,205.0,1.0,0.0,0.892857,0.45,3.0,3.0,50.0,1.0,0.75,FALSE,1304927722.0,6.0,0.0
4.0,2.0,0.0,6.0,10.0,6.0,1.0,6.0,4.0,2.0,28.0,0.0,0.0,0.4,0.4375,0.0,0.0,6.0,1.0,0.75,TRUE,1304944911.0,6.0,3.0
29.0,1.0,0.0,11.0,41.0,282.0,8.0,3.0,29.0,0.895833,348.0,1.0,3.0,0.0,0.183908,1.0,1.0,10.586207,7.0,1.2069,TRUE,1304948166.0,6.0,3.0
14.0,2.0,0.0,7.0,17.0,91.0,0.0,7.0,14.0,2.0,53.0,0.0,0.0,0.566667,1.0,1.0,4.0,2.785714,1.0,0.9286,FALSE,1304949830.0,6.0,0.0
1.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,FALSE,1304950078.0,6.0,0.0
10.0,1.0,0.0,1.0,23.0,9.0,1.0,0.0,9.0,0.755556,155.0,1.0,0.0,0.0,0.65,0.0,0.0,14.0,3.0,1.0,FALSE,1304950088.0,6.0,0.0
16.0,1.0,0.0,37.0,77.0,108.0,1.0,36.0,9.0,0.916667,368.0,1.0,6.0,0.0,0.148438,0.0,0.0,21.5,3.0,1.3125,FALSE,1304950158.0,6.0,0.0
9.0,1.0,0.0,5.0,13.0,20.0,4.0,1.0,9.0,0.791667,99.0,1.0,1.0,0.0,0.288889,1.0,1.0,9.666667,7.0,1.6667,FALSE,1304951155.0,6.0,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,81.0,0.0,0.0,0.586207,1.0,1.0,3.0,5.230769,1.0,0.9231,FALSE,1304951989.0,6.0,0.0
9.0,2.0,0.0,10.0,20.0,36.0,5.0,10.0,9.0,2.0,80.0,0.0,0.0,0.2,0.377778,0.0,0.0,7.888889,1.0,0.8889,FALSE,1304954055.0,6.0,0.0
6.0,2.0,0.0,7.0,15.0,15.0,2.0,7.0,6.0,2.0,46.0,0.0,0.0,0.285714,0.4,0.0,0.0,6.666667,1.0,0.8333,FALSE,1304954071.0,6.0,0.0
4.0,1.0,0.0,4.0,22.0,4.0,2.0,3.0,3.0,0.333333,119.0,0.0,0.0,0.0,0.5,0.0,0.0,28.25,2.0,1.0,FALSE,1304954859.0,6.0,0.0
2.0,2.0,0.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,11.0,0.0,0.0,0.909091,0.75,1.0,1.0,4.5,1.0,0.5,FALSE,1304955869.0,6.0,0.0
6.0,1.0,0.0,2.0,26.0,1.0,1.0,1.0,3.0,0.5,187.0,1.0,1.0,0.0,0.333333,0.0,0.0,29.833333,3.0,1.1667,FALSE,1304965724.0,6.0,0.0
23.0,1.0,0.0,8.0,23.0,253.0,1.0,7.0,23.0,2.0,23.0,0.0,0.0,0.0,0.338164,0.0,0.0,0.0,1.0,1.0,FALSE,1304966858.0,6.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,FALSE,1304967236.0,6.0,0.0
5.0,1.0,0.0,5.0,14.0,0.0,1.0,4.0,5.0,0.25,115.0,1.0,0.0,0.0,0.64,0.0,0.0,21.6,4.0,2.0,FALSE,1304967925.0,6.0,0.0
7.0,1.0,0.0,5.0,7.0,21.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,1.0,1.0,FALSE,1304969664.0,6.0,0.0
2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,FALSE,1304969957.0,6.0,0.0
4.0,1.0,0.0,3.0,8.0,0.0,2.0,1.0,4.0,0.5,30.0,1.0,0.0,0.0,0.5,0.0,0.0,6.0,1.0,0.75,FALSE,1304969965.0,6.0,0.0
6.0,1.0,0.0,6.0,6.0,15.0,4.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,1.0,FALSE,1304970444.0,6.0,0.0
2.0,2.0,0.0,4.0,5.0,1.0,0.0,4.0,2.0,2.0,11.0,0.0,0.0,0.666667,0.75,0.0,0.0,4.5,1.0,0.5,FALSE,1304970629.0,6.0,0.0
4.0,1.0,0.0,2.0,9.0,0.0,2.0,0.0,4.0,0.5,45.0,1.0,0.0,0.0,0.666667,0.0,0.0,9.75,3.0,1.25,FALSE,1304971678.0,6.0,0.0
2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,FALSE,1304974629.0,6.0,0.0
6.0,1.0,0.0,11.0,7.0,7.0,10.0,1.0,5.0,0.88,41.0,1.0,1.0,0.0,0.375,0.0,0.0,5.0,1.0,0.6667,FALSE,1304977573.0,6.0,0.0
10.0,1.0,0.0,1.0,23.0,9.0,1.0,0.0,9.0,0.755556,155.0,1.0,0.0,0.0,0.65,0.0,0.0,14.0,3.0,1.0,FALSE,1304992817.0,6.0,0.0
16.0,1.0,0.0,37.0,77.0,108.0,1.0,36.0,9.0,0.916667,368.0,1.0,6.0,0.0,0.148438,0.0,0.0,21.5,3.0,1.3125,TRUE,1305025231.0,6.0,3.0
7.0,1.0,0.0,5.0,7.0,21.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,1.0,1.0,FALSE,1305027196.0,6.0,0.0
2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,FALSE,1305027269.0,6.0,0.0
